difficulty,ablation,method,episode,reward,latency_mean,task_energy_mean,flight_energy_mean,total_energy_mean,success_rate,drop_rate,offload_ratio_mean
v2x_hotspot_hard,none,follow_tea,39,-65.15603534671781,0.08007394928372724,1.1201663316416812,143.1936204875585,144.31378681920015,0.9777777777777779,0.022222222222222223,0.15069444444444444
v2x_hotspot_hard,none,follow_tea,40,-127.18551714137791,0.17411968692977065,2.11705996188986,147.96393492679206,150.0809948886819,0.9583333333333335,0.04166666666666666,0.34375
v2x_hotspot_hard,none,predict_tea,1,-33.57818449071374,0.06974513536598619,1.1701448371379468,147.8277137948191,148.997858631957,0.9972222222222221,0.0027777777777777775,0.13194444444444442
v2x_hotspot_hard,none,predict_tea,2,-10.341789875598534,0.01649678055063306,0.30679717107575666,146.4581654079453,146.76496257902107,1.0,0.0,0.03194444444444444
v2x_hotspot_hard,none,predict_tea,3,-57.23604745283102,0.05758876965821418,0.7271853891233591,149.40916047334048,150.13634586246386,0.9777777777777777,0.02222222222222222,0.12013888888888892
v2x_hotspot_hard,none,predict_tea,4,-87.15921693700548,0.10729215723743483,1.4457836431305735,149.68889407450115,151.13467771763183,0.9694444444444444,0.030555555555555555,0.20277777777777778
v2x_hotspot_hard,none,predict_tea,5,-104.82190157607509,0.10102159835905683,1.1333873179154366,147.33748490923927,148.47087222715476,0.9555555555555556,0.04444444444444444,0.1944444444444444
v2x_hotspot_hard,none,predict_tea,6,-98.00400198383883,0.11518369853123783,1.4314240935340878,149.83092632623917,151.2623504197732,0.9638888888888889,0.03611111111111111,0.21388888888888888
v2x_hotspot_hard,none,predict_tea,7,-109.91759070108077,0.10402151496476893,1.0421932208343327,147.95265057129865,148.99484379213294,0.9527777777777777,0.047222222222222214,0.19375
v2x_hotspot_hard,none,predict_tea,8,-99.83014911777043,0.143380997642557,1.8049779127698098,138.62802096889453,140.43299888166436,0.9694444444444444,0.030555555555555555,0.28125
v2x_hotspot_hard,none,predict_tea,9,-135.7436513440509,0.15357005046166913,1.7425210580896306,146.87191820357793,148.61443926166754,0.9472222222222222,0.05277777777777778,0.2833333333333333
v2x_hotspot_hard,none,predict_tea,10,-148.35173442909593,0.17719538193256842,2.339828724208823,149.706735721501,152.0465644457098,0.9444444444444444,0.05555555555555555,0.3527777777777778
v2x_hotspot_hard,none,predict_tea,11,-71.24134858846413,0.10773954114648368,1.5013330161934426,147.00245950814104,148.50379252433456,0.9805555555555555,0.01944444444444444,0.22916666666666666
v2x_hotspot_hard,none,predict_tea,12,-71.11552974692259,0.09623456076024155,1.2615606211265928,147.77470182006073,149.0362624411873,0.9777777777777777,0.02222222222222222,0.1881944444444445
v2x_hotspot_hard,none,predict_tea,13,-134.26439129803364,0.172495162598411,2.244135862086052,136.62695622476932,138.87109208685533,0.9527777777777777,0.047222222222222214,0.31597222222222227
v2x_hotspot_hard,none,predict_tea,14,-40.66326386569463,0.04526512301618654,0.6223649986566554,144.97162099692594,145.59398599558253,0.986111111111111,0.013888888888888888,0.08402777777777778
v2x_hotspot_hard,none,predict_tea,15,-57.93142605898029,0.08173805077690927,1.0709014502743046,149.12002452615826,150.19092597643257,0.9833333333333333,0.016666666666666666,0.15277777777777776
v2x_hotspot_hard,none,predict_tea,16,-58.86253884053511,0.09562008571707983,1.401981133026039,146.57495161318639,147.97693274621244,0.986111111111111,0.013888888888888888,0.1993055555555556
v2x_hotspot_hard,none,predict_tea,17,-45.626581964782886,0.058860566764229696,0.8601608408278699,147.0324368145123,147.89259765534013,0.986111111111111,0.013888888888888888,0.11944444444444445
v2x_hotspot_hard,none,predict_tea,18,-66.5958268364435,0.061450221415126204,0.7077039061083891,148.4172003271606,149.12490423326898,0.9722222222222222,0.027777777777777776,0.11458333333333333
v2x_hotspot_hard,none,predict_tea,19,-123.81954009528293,0.16459674163673574,2.167991011733403,149.98911252353392,152.15710353526734,0.9583333333333334,0.04166666666666666,0.3166666666666666
v2x_hotspot_hard,none,predict_tea,20,-59.775572801641765,0.06481560755267773,0.8641526934285023,147.20098339583117,148.0651360892596,0.9777777777777779,0.02222222222222222,0.10902777777777775
v2x_hotspot_hard,none,predict_tea,21,-170.3882159128272,0.1495749086889929,1.4617595727942094,149.91319992019666,151.37495949299083,0.9222222222222224,0.07777777777777778,0.2854166666666667
v2x_hotspot_hard,none,predict_tea,22,-65.95137505547015,0.10413569055856889,1.4261329144495538,147.32474889839523,148.7508818128448,0.9833333333333333,0.016666666666666666,0.20625
v2x_hotspot_hard,none,predict_tea,23,-96.86457410970854,0.10131523060776286,1.2681702187007984,145.1015328117629,146.3697030304637,0.9611111111111111,0.03888888888888888,0.18680555555555553
v2x_hotspot_hard,none,predict_tea,24,-48.85261600562501,0.0789640552153966,1.1563482465028798,146.3621893562387,147.5185376027416,0.9888888888888888,0.01111111111111111,0.1451388888888889
v2x_hotspot_hard,none,predict_tea,25,-112.80858571959945,0.1567824697652313,1.994306147973763,143.568913989232,145.56322013720578,0.9638888888888889,0.03611111111111111,0.3131944444444445
v2x_hotspot_hard,none,predict_tea,26,-193.3595930648237,0.21355824624175693,2.4366860478325387,146.85079454520712,149.2874805930397,0.9222222222222222,0.07777777777777777,0.39305555555555555
v2x_hotspot_hard,none,predict_tea,27,-41.63949271492821,0.05879448925018434,0.8422060093190572,148.27368015274308,149.1158861620621,0.9888888888888888,0.01111111111111111,0.11666666666666667
v2x_hotspot_hard,none,predict_tea,28,-39.29984547918456,0.06341332656953809,0.9452608232973682,148.08966964839752,149.03493047169488,0.9916666666666667,0.008333333333333333,0.14791666666666667
v2x_hotspot_hard,none,predict_tea,29,-23.06098430330568,0.04043799326720485,0.6853269420590633,149.42489729500548,150.11022423706456,0.9972222222222221,0.0027777777777777775,0.07777777777777777
v2x_hotspot_hard,none,predict_tea,30,-77.4511235839086,0.11409653094000452,1.7823542917745185,144.0967272251244,145.87908151689896,0.9777777777777777,0.02222222222222222,0.21458333333333332
v2x_hotspot_hard,none,predict_tea,31,-113.3990497121308,0.14682368483818298,1.912721717675362,149.50471729515485,151.41743901283022,0.9611111111111111,0.03888888888888888,0.28055555555555556
v2x_hotspot_hard,none,predict_tea,32,-60.38088371635068,0.0775068168154006,1.024523476495908,148.25646528371908,149.28098876021497,0.9805555555555555,0.019444444444444445,0.17013888888888887
v2x_hotspot_hard,none,predict_tea,33,-78.78938073337457,0.08427371183902813,1.1545370198623308,147.20694535761965,148.36148237748202,0.9694444444444444,0.03055555555555555,0.1486111111111111
v2x_hotspot_hard,none,predict_tea,34,-104.61844922611995,0.11143598915524627,1.3745863795509237,148.67518462815866,150.04977100770958,0.9583333333333334,0.04166666666666666,0.21944444444444441
v2x_hotspot_hard,none,predict_tea,35,-123.00717395754998,0.1514592536012963,1.978529977601075,147.4162253918416,149.39475536944275,0.9555555555555555,0.04444444444444444,0.27708333333333335
v2x_hotspot_hard,none,predict_tea,36,-141.39446804002677,0.15804754475682953,1.9306943591719725,147.98103655976522,149.91173091893725,0.9444444444444445,0.055555555555555546,0.2784722222222223
v2x_hotspot_hard,none,predict_tea,37,-83.80157574861543,0.09827632161040419,1.3241125441198385,146.07921975154437,147.40333229566428,0.9694444444444446,0.030555555555555558,0.19930555555555554
v2x_hotspot_hard,none,predict_tea,38,-116.55729598090107,0.13364944430930345,1.5556594477569348,146.5608748706381,148.11653431839505,0.9555555555555556,0.04444444444444444,0.26180555555555557
v2x_hotspot_hard,none,predict_tea,39,-65.13621079928893,0.07996324863166838,1.127478435131202,143.8538979611458,144.98137639627703,0.9777777777777779,0.022222222222222223,0.14930555555555555
v2x_hotspot_hard,none,predict_tea,40,-123.46581291900806,0.17561643206616223,2.1998859041791183,139.26335993547676,141.46324583965594,0.9611111111111111,0.03888888888888888,0.3402777777777778
v2x_hotspot_hard,none,lyapunov,1,-43.95366668877908,0.07047838005507931,1.143168654162648,84.90516031085518,86.04832896501783,0.9888888888888888,0.01111111111111111,0.13541666666666669
v2x_hotspot_hard,none,lyapunov,2,-7.782920199817117,0.014841699561210545,0.28861192604400543,81.04166666666667,81.33027859271066,1.0,0.0,0.034027777777777775
v2x_hotspot_hard,none,lyapunov,3,-65.62876031353677,0.06402168733452206,0.8234291036275365,85.20833333333333,86.03176243696086,0.9722222222222222,0.02777777777777778,0.11875000000000001
v2x_hotspot_hard,none,lyapunov,4,-135.71749459528093,0.11423168983852836,1.261208447024965,85.20833333333334,86.4695417803583,0.9361111111111113,0.06388888888888887,0.20486111111111108
v2x_hotspot_hard,none,lyapunov,5,-136.98918482882402,0.10658389947479144,1.0493672633034803,86.25000000000001,87.29936726330351,0.9333333333333335,0.06666666666666665,0.1979166666666666
v2x_hotspot_hard,none,lyapunov,6,-151.09869637102716,0.12343398757343131,1.4570281530628924,87.29166666666667,88.74869481972954,0.9277777777777778,0.07222222222222222,0.21180555555555552
v2x_hotspot_hard,none,lyapunov,7,-145.2965111057778,0.1073347290582318,1.104417762006399,87.42920373180549,88.53362149381188,0.9277777777777778,0.07222222222222222,0.1909722222222222
v2x_hotspot_hard,none,lyapunov,8,-132.36395767588303,0.14895809293444076,1.8461762347296997,89.4552977480825,91.30147398281221,0.9472222222222223,0.05277777777777777,0.2784722222222222
v2x_hotspot_hard,none,lyapunov,9,-159.13570899185333,0.1569405225596117,1.7210560765619343,86.18297293654068,87.9040290131026,0.9305555555555556,0.06944444444444443,0.2861111111111111
v2x_hotspot_hard,none,lyapunov,10,-157.85997468299576,0.17563974621555184,2.1893308805851586,85.46620396598288,87.65553484656805,0.9361111111111112,0.06388888888888888,0.3597222222222222
v2x_hotspot_hard,none,lyapunov,11,-90.66441834660714,0.11111939869566036,1.4189957696887676,87.29549810262445,88.7144938723132,0.9666666666666667,0.03333333333333333,0.2340277777777778
v2x_hotspot_hard,none,lyapunov,12,-96.96153024752593,0.09561909866495516,1.0770459755862556,83.5447782958158,84.62182427140206,0.9583333333333335,0.04166666666666666,0.19722222222222222
v2x_hotspot_hard,none,lyapunov,13,-220.6300807958296,0.18315538343685714,1.9442325667138065,87.86052605198817,89.80475861870198,0.8944444444444444,0.10555555555555554,0.3222222222222222
v2x_hotspot_hard,none,lyapunov,14,-38.37305119607389,0.04392850471016937,0.6054833470975025,84.6875,85.29298334709749,0.986111111111111,0.013888888888888888,0.0875
v2x_hotspot_hard,none,lyapunov,15,-122.97962934324694,0.08999235664604341,0.871031689043773,85.20833333333333,86.07936502237713,0.9388888888888889,0.0611111111111111,0.16041666666666668
v2x_hotspot_hard,none,lyapunov,16,-75.44617363094767,0.10219672041287062,1.4837163847303612,87.02809302574421,88.51180941047458,0.975,0.025,0.1965277777777778
v2x_hotspot_hard,none,lyapunov,17,-52.88083169200325,0.06200558702017193,0.8680118841415653,84.42600027390357,85.29401215804515,0.9805555555555555,0.01944444444444444,0.11944444444444444
v2x_hotspot_hard,none,lyapunov,18,-89.91743243667186,0.06479416471652949,0.655271290708306,85.72916666666669,86.38443795737501,0.9555555555555556,0.04444444444444444,0.12013888888888888
v2x_hotspot_hard,none,lyapunov,19,-146.37428051725797,0.1660431044989094,2.06229186641354,84.56313805527137,86.62542992168491,0.9416666666666668,0.05833333333333333,0.32083333333333347
v2x_hotspot_hard,none,lyapunov,20,-121.5458412054915,0.0750478622499461,0.6411931836976359,83.64583333333333,84.28702651703097,0.9361111111111111,0.06388888888888888,0.11736111111111111
v2x_hotspot_hard,none,lyapunov,21,-222.7316058208707,0.1556557147395034,1.5182838216489367,88.33333333333333,89.85161715498226,0.8861111111111113,0.11388888888888891,0.28194444444444444
v2x_hotspot_hard,none,lyapunov,22,-126.41395789801662,0.11053703353099138,1.2517506014051054,86.10244362725186,87.354194228657,0.9416666666666667,0.05833333333333333,0.21180555555555552
v2x_hotspot_hard,none,lyapunov,23,-114.981257205967,0.10108252520882346,1.1766043596842504,85.20833333333331,86.38493769301758,0.9472222222222224,0.052777777777777764,0.1944444444444444
v2x_hotspot_hard,none,lyapunov,24,-122.92724507723435,0.08979737437756997,0.9438433769715174,85.72916666666666,86.6730100436382,0.9388888888888889,0.06111111111111111,0.15069444444444446
v2x_hotspot_hard,none,lyapunov,25,-140.3043216911794,0.15998087278806836,2.0201895191014425,88.35339339672525,90.37358291582669,0.9444444444444444,0.055555555555555546,0.3145833333333333
v2x_hotspot_hard,none,lyapunov,26,-249.7073632386386,0.219297657732228,2.3410796606532642,89.66580217389888,92.00688183455216,0.8833333333333333,0.11666666666666667,0.39791666666666664
v2x_hotspot_hard,none,lyapunov,27,-56.53355323673419,0.061072689836082834,0.7461631914796919,84.16666666666667,84.91282985814635,0.9777777777777777,0.02222222222222222,0.12083333333333333
v2x_hotspot_hard,none,lyapunov,28,-50.72818753625132,0.06690167526530945,0.9748892444297609,87.14459211356734,88.1194813579971,0.9833333333333335,0.016666666666666666,0.14930555555555552
v2x_hotspot_hard,none,lyapunov,29,-20.94039126107422,0.04015878543482995,0.6909501511819148,82.08333333333333,82.77428348451525,0.9972222222222221,0.0027777777777777775,0.07916666666666668
v2x_hotspot_hard,none,lyapunov,30,-108.98137512246389,0.11758467792940133,1.5922022626469523,86.77083333333333,88.36303559598028,0.9555555555555556,0.04444444444444444,0.2236111111111111
v2x_hotspot_hard,none,lyapunov,31,-160.95927059701634,0.15082318261683783,1.7617651965038257,87.0023966353199,88.76416183182374,0.9277777777777779,0.07222222222222222,0.2847222222222222
v2x_hotspot_hard,none,lyapunov,32,-58.976987346704405,0.07889371526186323,1.075199386169352,84.76646236161834,85.8416617477877,0.9805555555555555,0.019444444444444445,0.17222222222222222
v2x_hotspot_hard,none,lyapunov,33,-97.60603179783877,0.08625056405424157,1.0665175036110288,84.12777377344938,85.19429127706043,0.9555555555555555,0.04444444444444444,0.1527777777777778
v2x_hotspot_hard,none,lyapunov,34,-159.3147856073826,0.12409460909372236,1.253377788084476,86.77083333333333,88.02421112141779,0.9222222222222224,0.07777777777777778,0.2208333333333333
v2x_hotspot_hard,none,lyapunov,35,-174.95385990547405,0.15637998054782784,1.798063608534158,86.77083333333333,88.5688969418675,0.9194444444444443,0.08055555555555555,0.28125
v2x_hotspot_hard,none,lyapunov,36,-185.61809515729425,0.16349025634226508,1.777842824562197,90.2755863113993,92.05342913596148,0.9138888888888891,0.08611111111111111,0.2840277777777778
v2x_hotspot_hard,none,lyapunov,37,-95.51362705106128,0.10228712655074737,1.342049759741048,88.33333333333333,89.67538309307442,0.9611111111111111,0.03888888888888888,0.20416666666666664
v2x_hotspot_hard,none,lyapunov,38,-169.75723738744608,0.14208777449888566,1.5034677912233836,85.35115113701764,86.85461892824102,0.9194444444444444,0.08055555555555555,0.26111111111111107
v2x_hotspot_hard,none,lyapunov,39,-76.36486138225135,0.08249271196871578,1.1036691171224235,87.81249999999997,88.91616911712244,0.9694444444444447,0.030555555555555558,0.1520833333333333
v2x_hotspot_hard,none,lyapunov,40,-144.12247280553078,0.18149513557195723,2.3907999875382666,90.41666666666669,92.8074666542049,0.9472222222222223,0.05277777777777777,0.33472222222222225
v2x_hotspot_hard,none,ppo,1,-51.71651186600836,0.0759469269972957,1.1991129457561482,144.65482528697353,145.8539382327297,0.986111111111111,0.013888888888888888,0.13194444444444445
v2x_hotspot_hard,none,ppo,2,-14.953336058763925,0.018161158121524988,0.3060581219891807,146.87124637850846,147.1773045004976,0.9972222222222222,0.0027777777777777775,0.027083333333333334
v2x_hotspot_hard,none,ppo,3,-58.0813697769849,0.060112035981314746,0.9141982844457573,147.1203625059404,148.03456079038614,0.9777777777777777,0.02222222222222222,0.11527777777777778
v2x_hotspot_hard,none,ppo,4,-102.45503945542414,0.11672062712206752,1.6312943605278023,146.22249535546788,147.8537897159957,0.961111111111111,0.03888888888888888,0.19513888888888883
v2x_hotspot_hard,none,ppo,5,-119.07236681168855,0.10704412642821952,1.2481864086413241,149.96785684234288,151.2160432509842,0.9472222222222222,0.05277777777777778,0.1951388888888889
v2x_hotspot_hard,none,ppo,6,-116.13947767396783,0.12119616634703105,1.8223724091180324,148.4728872254369,150.29525963455492,0.9527777777777778,0.04722222222222221,0.19999999999999998
v2x_hotspot_hard,none,ppo,7,-131.93040040479022,0.10955326828430664,1.227559442961507,148.47990130503342,149.70746074799501,0.9388888888888889,0.0611111111111111,0.18680555555555553
v2x_hotspot_hard,none,ppo,8,-119.66221499874057,0.15321852873244554,2.1894856102256304,147.9286695584475,150.11815516867313,0.9583333333333334,0.041666666666666664,0.2659722222222222
v2x_hotspot_hard,none,ppo,9,-149.87443328311912,0.15947490727502436,2.3341192880559016,146.4481028489559,148.78222213701173,0.9388888888888889,0.06111111111111111,0.26736111111111105
v2x_hotspot_hard,none,ppo,10,-169.2749616563655,0.18003389221269658,2.560935589073951,146.19774640408065,148.75868199315462,0.9305555555555555,0.06944444444444443,0.34513888888888894
v2x_hotspot_hard,none,ppo,11,-88.97198196765598,0.11263194211501497,1.7550894507915902,145.72767075756127,147.48276020835277,0.9694444444444444,0.030555555555555555,0.22291666666666668
v2x_hotspot_hard,none,ppo,12,-92.73322867756329,0.10054813810558579,1.3464830150375173,149.8501489700434,151.19663198508087,0.9638888888888889,0.03611111111111111,0.1833333333333333
v2x_hotspot_hard,none,ppo,13,-161.90419719259523,0.18161572490441627,2.6588384764013853,148.09236909044552,150.75120756684692,0.9361111111111111,0.06388888888888888,0.3020833333333333
v2x_hotspot_hard,none,ppo,14,-58.253668408273306,0.04969209275106682,0.6392090613136465,144.84462486832814,145.48383392964178,0.975,0.025,0.08333333333333333
v2x_hotspot_hard,none,ppo,15,-85.11170370585685,0.09053616686927429,1.3547535290245303,149.2680342349124,150.622787763937,0.9666666666666667,0.03333333333333333,0.14166666666666666
v2x_hotspot_hard,none,ppo,16,-73.17558233246469,0.10202951036167954,1.4849872457338598,146.68029949626802,148.16528674200183,0.9777777777777777,0.02222222222222222,0.19791666666666666
v2x_hotspot_hard,none,ppo,17,-50.32204415882893,0.060728313069480885,0.8807276978039371,147.78098742938954,148.66171512719347,0.9833333333333333,0.016666666666666666,0.11875
v2x_hotspot_hard,none,ppo,18,-67.70604039329703,0.0648493819137732,0.9236695742200087,144.41842723706947,145.3420968112895,0.9722222222222222,0.027777777777777776,0.09930555555555556
v2x_hotspot_hard,none,ppo,19,-158.69692144049364,0.17278136274528905,2.472103706528903,147.38225803312397,149.85436173965283,0.9361111111111112,0.06388888888888887,0.30277777777777787
v2x_hotspot_hard,none,ppo,20,-74.63462457918529,0.07257903140748624,0.8562587138782473,149.34951703579608,150.20577574967436,0.9694444444444447,0.03055555555555556,0.11388888888888891
v2x_hotspot_hard,none,ppo,21,-196.65672904223743,0.1560552970643218,1.5493803216129263,147.678022981107,149.2274033027199,0.9055555555555557,0.09444444444444446,0.2777777777777778
v2x_hotspot_hard,none,ppo,22,-83.6312106010683,0.10883733270693224,1.785900168272579,146.5397940508183,148.32569421909088,0.9722222222222222,0.02777777777777778,0.19305555555555554
v2x_hotspot_hard,none,ppo,23,-114.42598784676291,0.10526319592475904,1.5339632232246125,149.50728057176445,151.04124379498904,0.9500000000000003,0.04999999999999998,0.17638888888888885
v2x_hotspot_hard,none,ppo,24,-61.4786366373746,0.08095620800773648,1.218310862888718,143.261747623427,144.48005848631573,0.9805555555555555,0.01944444444444444,0.14583333333333334
v2x_hotspot_hard,none,ppo,25,-147.7088901893557,0.1646449449414132,2.5724288102525508,145.31790487131377,147.89033368156637,0.9416666666666668,0.05833333333333333,0.29444444444444445
v2x_hotspot_hard,none,ppo,26,-239.9957225315332,0.2214861246331312,3.144460370394514,138.87946174980482,142.0239221201994,0.8916666666666667,0.10833333333333334,0.36944444444444446
v2x_hotspot_hard,none,ppo,27,-55.249441676051504,0.06349206989279224,1.051118092112681,145.35876572943053,146.4098838215432,0.9805555555555555,0.01944444444444444,0.10902777777777777
v2x_hotspot_hard,none,ppo,28,-39.75556329577572,0.06475689763124265,1.0270445376483428,147.07562707996385,148.10267161761217,0.9916666666666667,0.008333333333333333,0.14652777777777776
v2x_hotspot_hard,none,ppo,29,-28.027717041318343,0.04315110297306677,0.6916614312442362,149.08567093589934,149.77733236714363,0.9944444444444444,0.005555555555555555,0.0763888888888889
v2x_hotspot_hard,none,ppo,30,-108.44356457631432,0.12207389803369109,1.7196642970397786,148.179045175811,149.89870947285075,0.9583333333333334,0.04166666666666666,0.2173611111111111
v2x_hotspot_hard,none,ppo,31,-147.39067410917676,0.15228587318091372,2.340299210757741,149.9183595908356,152.25865880159333,0.9388888888888889,0.0611111111111111,0.26736111111111105
v2x_hotspot_hard,none,ppo,32,-66.07765308071664,0.0823692624049128,1.2702781716066882,146.22034232666167,147.49062049826827,0.9777777777777777,0.02222222222222222,0.16319444444444445
v2x_hotspot_hard,none,ppo,33,-100.62131196153551,0.0894674438826874,1.1924038529241627,145.90866827267791,147.101072125602,0.9555555555555555,0.04444444444444444,0.14652777777777776
v2x_hotspot_hard,none,ppo,34,-131.4298195206353,0.11936287362385394,1.518169360509467,147.12133117441877,148.63950053492826,0.9416666666666668,0.05833333333333333,0.2145833333333333
v2x_hotspot_hard,none,ppo,35,-149.12112862124508,0.15747733677077325,2.047532271235323,145.59538052098785,147.64291279222314,0.9388888888888889,0.0611111111111111,0.2743055555555555
v2x_hotspot_hard,none,ppo,36,-171.5864453427178,0.16412246467559505,2.1814927008029525,147.89710928264896,150.07860198345185,0.9250000000000002,0.075,0.2743055555555555
v2x_hotspot_hard,none,ppo,37,-84.9149302998518,0.10102355232577467,1.586028674422654,149.96235341134127,151.5483820857639,0.9694444444444446,0.030555555555555558,0.1958333333333333
v2x_hotspot_hard,none,ppo,38,-131.56969326579926,0.14186153821761474,2.002737931778737,147.9819123168199,149.9846502485986,0.9472222222222223,0.05277777777777777,0.24583333333333332
v2x_hotspot_hard,none,ppo,39,-87.29243458212835,0.08552444975588483,1.0336310845274932,149.08745791579972,150.12108900032723,0.9638888888888889,0.03611111111111111,0.15624999999999997
v2x_hotspot_hard,none,ppo,40,-179.0065265921129,0.18481319076892547,2.9109027297627486,146.21502778022844,149.1259305099912,0.9250000000000002,0.075,0.3222222222222222
v2x_hotspot_hard,none,dqn,1,-154.91983334800042,0.1119965061111479,1.7978538094212224,84.90518445681695,86.70303826623817,0.9222222222222223,0.07777777777777778,0.5361111111111111
v2x_hotspot_hard,none,dqn,2,-24.682236233709133,0.028438152011294824,0.4417169881003434,81.04166666666667,81.48338365476702,0.9916666666666667,0.008333333333333333,0.42638888888888893
v2x_hotspot_hard,none,dqn,3,-135.70773724865404,0.0919517646760923,1.628398842027405,85.20833333333333,86.83673217536074,0.9305555555555556,0.06944444444444443,0.570138888888889
v2x_hotspot_hard,none,dqn,4,-285.19131007280953,0.1959873952309358,2.65325965575392,85.20833333333333,87.86159298908724,0.8527777777777779,0.1472222222222222,0.5291666666666667
v2x_hotspot_hard,none,dqn,5,-274.53032794704194,0.18852041054805704,2.5160049913829496,86.25000000000003,88.76600499138297,0.8583333333333333,0.14166666666666666,0.5555555555555555
v2x_hotspot_hard,none,dqn,6,-353.1705154766015,0.25116218172463106,4.446001857810045,87.29166666666669,91.73766852447672,0.8194444444444444,0.18055555555555552,0.4881944444444445
v2x_hotspot_hard,none,dqn,7,-263.9710661714073,0.1590534121151217,2.9653904524474983,87.42920321300402,90.39459366545152,0.8583333333333331,0.14166666666666664,0.56875
v2x_hotspot_hard,none,dqn,8,-399.41885503251905,0.3016284976727217,4.964541641162512,89.45532070347711,94.41986234463963,0.8,0.2,0.6041666666666666
v2x_hotspot_hard,none,dqn,9,-445.97216638377745,0.2867671442379334,5.016830685798673,86.18298458491368,91.19981527071235,0.7638888888888888,0.23611111111111113,0.5666666666666667
v2x_hotspot_hard,none,dqn,10,-487.10557465148923,0.3565030646529313,6.682776136146957,85.46626974498817,92.14904588113511,0.7527777777777779,0.2472222222222222,0.5576388888888889
v2x_hotspot_hard,none,dqn,11,-364.1744144579263,0.24836016850615747,4.862872569819921,87.29558728716627,92.1584598569862,0.8111111111111112,0.18888888888888886,0.5083333333333333
v2x_hotspot_hard,none,dqn,12,-215.29611272562454,0.16853892925217107,3.858494865613054,83.5447782958158,87.40327316142884,0.8944444444444445,0.10555555555555557,0.5416666666666666
v2x_hotspot_hard,none,dqn,13,-481.93787024734524,0.28643840960075884,6.140883117065892,87.86054325200163,94.0014263690675,0.7388888888888888,0.2611111111111111,0.5736111111111111
v2x_hotspot_hard,none,dqn,14,-69.40492303467084,0.06342374841583216,1.0582868323758026,84.6875,85.74578683237581,0.9694444444444444,0.030555555555555555,0.48472222222222217
v2x_hotspot_hard,none,dqn,15,-190.84946624583208,0.11174808051288648,2.1302420397631585,85.2083333333333,87.33857537309648,0.8972222222222224,0.1027777777777778,0.5465277777777777
v2x_hotspot_hard,none,dqn,16,-246.58239996912826,0.19965186967567386,3.229487556815972,87.02807530604127,90.25756286285723,0.8805555555555556,0.11944444444444444,0.5222222222222223
v2x_hotspot_hard,none,dqn,17,-156.43145415108162,0.09401173202358756,1.8150204790981916,84.42600027390357,86.24102075300175,0.9166666666666666,0.08333333333333333,0.5291666666666667
v2x_hotspot_hard,none,dqn,18,-152.70248638987255,0.08363471526896346,0.7371297681878929,85.72916666666667,86.46629643485457,0.9166666666666665,0.08333333333333331,0.5111111111111111
v2x_hotspot_hard,none,dqn,19,-354.8344395720037,0.30038219611651223,5.331829385598658,84.56313628304264,89.8949656686413,0.8305555555555557,0.1694444444444444,0.5736111111111112
v2x_hotspot_hard,none,dqn,20,-172.04049262993516,0.09295630446393775,2.2282674305846686,83.64583333333333,85.87410076391801,0.9055555555555554,0.09444444444444441,0.573611111111111
v2x_hotspot_hard,none,dqn,21,-430.11408639638546,0.3313066085039127,6.456911165894668,88.3333333333333,94.79024449922798,0.7861111111111111,0.2138888888888889,0.49583333333333335
v2x_hotspot_hard,none,dqn,22,-314.49905386400445,0.21055970531409995,3.816223366704439,86.10244166424432,89.91866503094876,0.8361111111111111,0.16388888888888886,0.5402777777777779
v2x_hotspot_hard,none,dqn,23,-307.78479440868426,0.2252665440772905,4.4196180286543685,85.20833333333333,89.62795136198771,0.8444444444444446,0.1555555555555555,0.44375
v2x_hotspot_hard,none,dqn,24,-265.74351180246816,0.20855956962861855,3.006391205516107,85.72916666666667,88.73555787218281,0.8694444444444447,0.13055555555555556,0.65625
v2x_hotspot_hard,none,dqn,25,-415.8958125574954,0.3141197106531781,5.403811027956754,88.35341305041503,93.7572240783718,0.7916666666666667,0.20833333333333331,0.5347222222222222
v2x_hotspot_hard,none,dqn,26,-685.0509228413981,0.48360449702739966,8.777661543905472,89.66580217389887,98.44346371780433,0.6472222222222223,0.3527777777777778,0.5020833333333333
v2x_hotspot_hard,none,dqn,27,-144.73580355943292,0.09485744460962281,2.070783332289507,84.16666666666667,86.23744999895617,0.925,0.07499999999999998,0.6041666666666666
v2x_hotspot_hard,none,dqn,28,-157.57404706374862,0.14136677542753337,2.255671547653083,87.14459211356734,89.40026366122042,0.9277777777777777,0.07222222222222223,0.5395833333333333
v2x_hotspot_hard,none,dqn,29,-79.32768487591815,0.06899147433299715,0.9418038679728774,82.08333333333333,83.02513720130622,0.9638888888888888,0.03611111111111111,0.48680555555555555
v2x_hotspot_hard,none,dqn,30,-311.83054682475307,0.2142241279008471,3.5578593482715912,86.77083333333333,90.32869268160492,0.838888888888889,0.16111111111111104,0.5881944444444444
v2x_hotspot_hard,none,dqn,31,-466.80109721159323,0.3666228358103741,6.89349371397698,87.00238361464334,93.89587732862032,0.7694444444444443,0.2305555555555556,0.5875
v2x_hotspot_hard,none,dqn,32,-227.23712598077682,0.19053235747411038,3.416105683758896,84.76647065281271,88.18257633657161,0.8916666666666667,0.10833333333333334,0.5305555555555556
v2x_hotspot_hard,none,dqn,33,-190.01471410339894,0.10953402702879632,1.9543879309048553,84.12775783683874,86.08214576774358,0.8972222222222224,0.10277777777777779,0.5520833333333334
