apps_arrived,apps_done,apps_failed,energy_j,entropy,episode,eval_seed,kind,leo_invalid_attempts,leo_placements,loss,mean_adv,mean_delay_s,mean_entropy,reward,steps,success_rate
75,57,18,21275.612364324275,12.273262023925781,151,,train,481,215,0.88703852891922,-4.485301019485632e-16,3.7396530528831367,12.278620796203613,-365.8361236432427,50,0.76
77,60,17,23453.81658661451,12.26075267791748,152,,train,559,190,0.847500815987587,1.9984014443252818e-16,4.605393008276991,12.266637525558473,-380.67816586614504,50,0.7792207792207793
84,65,16,22762.39052718107,12.263544082641602,153,,train,208,253,0.8170111924409866,-1.509903313490213e-16,4.9299069738691665,12.269567470550538,-366.86390527181067,50,0.7738095238095238
64,48,16,21566.051419963907,12.23977279663086,154,,train,382,188,0.9838814288377762,3.419486915845482e-16,4.484827186813761,12.242947592735291,-352.3805141996392,50,0.75
86,67,17,24421.706388346105,12.243587493896484,155,,train,195,228,1.1065919250249863,8.348877145181177e-16,4.762588376635814,12.245615062713624,-391.39706388346104,50,0.7790697674418605
72,57,13,23213.66255219397,12.25670051574707,156,,train,227,200,0.8591118156909943,-2.042810365310288e-16,4.672263199324271,12.256728363037109,-345.33662552193977,50,0.7916666666666666
70,56,13,21665.162962342358,12.254240036010742,157,,train,289,203,1.0527908205986023,2.6645352591003756e-16,4.459365875796688,12.254082922935487,-329.3516296234236,50,0.8
65,51,14,21938.914274010323,12.254212379455566,158,,train,308,186,0.8243523836135864,4.75175454539567e-16,5.312297233751275,12.25586004257202,-340.6291427401032,50,0.7846153846153846
65,55,9,23764.654619251596,12.2543306350708,159,,train,118,173,0.7930938601493835,-5.773159728050814e-17,5.398763589935037,12.253675031661988,-318.486546192516,50,0.8461538461538461
72,55,17,22165.82645011225,12.250317573547363,160,,train,366,202,1.1889030039310455,-2.1316282072803005e-16,4.88544967424961,12.24704484462738,-367.6982645011224,50,0.7638888888888888
80,67,11,26027.74986254177,12.256876945495605,161,,train,223,217,0.8033673167228699,5.773159728050814e-17,4.8132245387491155,12.251672954559327,-358.35749862541775,50,0.8375
83,53,27,21970.621152806143,12.25614070892334,162,,train,199,214,0.904022678732872,-3.064215547965432e-16,5.502429877446149,12.25166145324707,-448.9262115280615,50,0.6385542168674698
71,59,10,22137.193166574492,12.269283294677734,163,,train,197,203,0.9110537469387054,-1.4210854715202004e-16,4.362672943748759,12.265903434753419,-309.59193166574494,50,0.8309859154929577
66,50,15,20650.39838368237,12.275139808654785,164,,train,444,181,1.3315685987472534,-1.1546319456101628e-16,4.095736605086651,12.271292934417724,-334.80398383682365,50,0.7575757575757576
75,54,21,22587.31527042943,12.268805503845215,165,,train,434,187,0.8506804555654526,3.108624468950438e-16,4.257794843058417,12.265039992332458,-404.0531527042943,50,0.72
71,59,6,24320.584588526028,12.290739059448242,166,,train,43,178,1.0419886410236359,2.753353101070388e-16,4.513022310160791,12.291281833648682,-299.2858458852603,50,0.8309859154929577
74,67,7,25592.256587982523,12.287351608276367,167,,train,261,200,1.0031178295612335,3.6859404417555195e-16,4.897559152291497,12.289012331962585,-320.8625658798252,50,0.9054054054054054
73,60,13,24087.694742453674,12.279378890991211,168,,train,157,194,0.8705217987298965,-1.0658141036401502e-16,5.761059082751054,12.27863426208496,-355.5169474245368,50,0.821917808219178
64,55,9,21669.19919472882,12.289848327636719,169,,train,283,179,0.6563877463340759,5.417888360170764e-16,4.263762245928984,12.28539384841919,-296.15199194728825,50,0.859375
81,59,21,23173.00924941221,12.29059886932373,170,,train,322,215,1.168613612651825,-5.773159728050814e-17,5.297847542978747,12.281994428634643,-411.59009249412213,50,0.7283950617283951
76,65,11,23386.47609947842,12.296979904174805,171,,train,201,231,0.8334782868623734,9.325873406851315e-17,5.248809905232927,12.287265882492065,-331.88476099478413,50,0.8552631578947368
72,61,10,21962.871963828744,12.315207481384277,172,,train,252,221,0.8056101948022842,3.730349362740526e-16,4.316902815795189,12.30746985912323,-307.9287196382875,50,0.8472222222222222
72,52,18,22659.906965726404,12.327404975891113,173,,train,257,183,0.8291544318199158,-4.884981308350689e-16,5.582329085087185,12.321874294281006,-381.27906965726413,50,0.7222222222222222
65,47,18,20178.77695626147,12.333580017089844,174,,train,546,178,1.1346263885498047,-7.549516567451065e-17,4.9372923196090905,12.32878571510315,-355.18776956261473,50,0.7230769230769231
70,60,10,22840.400694518852,12.336478233337402,175,,train,288,182,1.1517474949359894,5.950795411990839e-16,4.526074514625875,12.333971271514892,-316.8640069451885,50,0.8571428571428571
68,62,6,22350.858768927366,12.336740493774414,176,,train,105,205,1.892049878835678,-1.7763568394002506e-16,4.010082145263137,12.335962209701538,-278.6685876892737,50,0.9117647058823529
87,60,19,24530.66796835017,12.324228286743164,177,,train,255,225,1.143132507801056,-3.8191672047105384e-16,5.071945308274139,12.326100149154662,-409.64667968350165,50,0.6896551724137931
74,60,10,23026.717824442625,12.334762573242188,178,,train,129,210,0.7826502472162247,-2.6645352591003756e-17,4.479577536879725,12.336946744918823,-319.0071782444263,50,0.8108108108108109
76,63,9,24048.029127400383,12.330642700195312,179,,train,94,219,0.8430541902780533,-3.2862601528904633e-16,5.220001710893526,12.3323051071167,-322.54029127400395,50,0.8289473684210527
85,57,26,24393.577838490462,12.317926406860352,180,,train,314,215,0.857989713549614,5.773159728050814e-16,5.295568724112828,12.31839970588684,-465.1757783849046,50,0.6705882352941176
74,57,14,22587.092325252743,12.332858085632324,181,,train,178,212,1.1992448568344116,-2.2204460492503132e-17,4.9220730545634135,12.331805090904236,-347.7509232525274,50,0.7702702702702703
83,55,23,24950.43009137391,12.330228805541992,182,,train,301,197,0.6466940641403198,1.7763568394002506e-16,3.9958062990165364,12.328910231590271,-447.90430091373923,50,0.6626506024096386
68,49,18,21627.81619619246,12.328609466552734,183,,train,119,175,0.9303800761699677,-2.3092638912203257e-16,4.087529833084258,12.329625177383424,-369.2181619619246,50,0.7205882352941176
69,53,11,21243.928864907197,12.332286834716797,184,,train,187,185,0.8382459282875061,-1.5987211554602254e-16,4.27114846197189,12.336077017784119,-308.75928864907195,50,0.7681159420289855
65,48,15,23733.272055132307,12.31658935546875,185,,train,357,170,0.8675113022327423,3.552713678800501e-16,4.798655042574594,12.321692614555358,-366.15272055132306,50,0.7384615384615385
68,59,9,21888.211447255606,12.317510604858398,186,,train,345,201,1.1774987280368805,1.3322676295501878e-16,3.696337513385343,12.320926971435547,-298.0421144725561,50,0.8676470588235294
79,61,17,24042.31233666305,12.304351806640625,187,,train,349,227,1.0315765738487244,6.661338147750939e-16,4.611902561034961,12.305890626907349,-386.7831233666306,50,0.7721518987341772
81,65,13,23227.018479794606,12.308415412902832,188,,train,92,213,0.8555534482002258,-2.6645352591003756e-17,4.933088368751159,12.308625202178956,-347.09018479794616,50,0.8024691358024691
59,55,4,24718.177132037094,12.313695907592773,189,,train,111,163,1.023368015885353,-2.220446049250313e-16,4.733909507190384,12.314419946670533,-286.02177132037093,50,0.9322033898305084
63,46,14,19059.797203056696,12.310938835144043,190,,train,256,178,0.9077763110399246,8.881784197001253e-18,3.8466295151204988,12.311665568351746,-310.11797203056693,50,0.7301587301587301
63,55,8,22385.861230180843,12.31098461151123,191,,train,216,184,0.79105444252491,-1.4210854715202004e-16,5.234899657328254,12.311488094329833,-296.1386123018085,50,0.873015873015873
67,54,13,23119.027627104144,12.301229476928711,192,,train,333,171,0.8122541010379791,-1.4654943925052067e-16,4.630981287561187,12.301975665092469,-343.9102762710414,50,0.8059701492537313
75,67,8,23852.342807161996,12.309858322143555,193,,train,340,215,0.9448324292898178,-4.4408920985006264e-17,4.231089889722736,12.310488429069519,-310.78342807161994,50,0.8933333333333333
64,52,11,22623.836609729315,12.308280944824219,194,,train,228,176,0.8214733451604843,-6.039613253960852e-16,4.7025410831980965,12.30888500213623,-322.41836609729324,50,0.8125
67,55,12,24466.377468122802,12.305265426635742,195,,train,183,191,0.831609457731247,2.9309887850104134e-16,4.868868269328756,12.306345720291137,-349.44377468122804,50,0.8208955223880597
76,54,17,22476.654551535223,12.300911903381348,196,,train,369,193,0.8643741458654404,-3.019806626980426e-16,5.50697440197859,12.302186198234558,-371.98654551535225,50,0.7105263157894737
74,56,15,21452.402127584122,12.297175407409668,197,,train,237,209,0.7963731735944748,-2.5313084961453567e-16,4.609694499656042,12.298927040100098,-344.0840212758411,50,0.7567567567567568
66,52,13,20735.76938841535,12.296401977539062,198,,train,202,179,0.820342093706131,2.6645352591003756e-17,5.094345770372072,12.299635076522828,-320.33769388415345,50,0.7878787878787878
75,60,14,21403.165176000613,12.287567138671875,199,,train,277,220,0.859095573425293,4.263256414560601e-16,4.017123496670632,12.291069540977478,-334.7716517600062,50,0.8
80,55,19,22934.15287722637,,199,0,eval,237,205,,,4.415593113309077,12.289613437652587,-391.9415287722637,50,0.6875
68,53,13,21578.841510880215,,199,1,eval,131,188,,,5.044092839787082,12.290361232757569,-328.9484151088021,50,0.7794117647058824
56,49,5,19833.122887654612,,199,2,eval,102,161,,,3.692876021704454,12.294233322143555,-244.01122887654614,50,0.875
69,58,10,22989.08120227959,12.294718742370605,200,,train,221,186,0.7368994802236557,2.2648549702353194e-16,5.028492534289199,12.296612796783448,-318.77081202279584,50,0.8405797101449275
71,51,18,21703.14915459451,12.288284301757812,201,,train,384,194,0.8333471864461899,1.509903313490213e-16,5.204535055274452,12.287431464195251,-371.3714915459451,50,0.7183098591549296
65,56,9,21238.60074287641,12.297124862670898,202,,train,277,184,0.9507725983858109,3.375077994860476e-16,4.299243136181272,12.29257926940918,-291.9260074287641,50,0.8615384615384616
71,55,16,22701.27469996891,12.300315856933594,203,,train,334,196,0.845721647143364,-4.618527782440651e-16,4.117671720033678,12.294735159873962,-363.95274699968905,50,0.7746478873239436
69,48,17,21943.45833385996,12.306617736816406,204,,train,151,188,0.744631439447403,1.1546319456101628e-16,5.033226062194351,12.30274619102478,-365.13458333859967,50,0.6956521739130435
64,49,12,20508.04098158539,12.30996322631836,205,,train,167,195,0.9213089346885681,-4.3520742565306136e-16,5.474576254279992,12.307643752098084,-310.120409815854,50,0.765625
74,64,9,22148.406237023475,12.314420700073242,206,,train,83,234,0.7711425572633743,4.1744385725905884e-16,4.628069795015559,12.313343811035157,-302.34406237023467,50,0.8648648648648649
76,61,15,22309.02581464254,12.309305191040039,207,,train,132,218,0.7841246128082275,-2.0872192862952942e-16,4.521770282644592,12.30933701992035,-352.99025814642556,50,0.8026315789473685
73,59,14,21613.490721120106,12.312877655029297,208,,train,131,211,0.7656063437461853,-5.151434834260726e-16,4.447022228703095,12.314180717468261,-337.3749072112011,50,0.8082191780821918
72,65,6,22762.514537058214,12.307816505432129,209,,train,105,201,0.81583271920681,-5.506706202140776e-16,4.1707981354800445,12.310096473693848,-283.18514537058223,50,0.9027777777777778
80,76,2,24430.65825303898,12.30981731414795,210,,train,50,228,0.9603407084941864,1.5765166949677222e-16,3.844966740280125,12.311982440948487,-267.6265825303898,50,0.95
73,58,13,22858.23658321005,12.305072784423828,211,,train,262,202,1.1094418466091156,2.6645352591003756e-17,4.49019880664585,12.305869550704957,-341.7023658321006,50,0.7945205479452054
65,50,14,21398.976260727843,12.304529190063477,212,,train,168,191,0.8316108733415604,-6.217248937900877e-17,4.653410201801749,12.304406938552857,-334.7897626072785,50,0.7692307692307693
74,62,12,24345.978109963977,12.303120613098145,213,,train,300,199,0.8487597852945328,4.929390229335695e-16,4.122390470549664,12.303773093223572,-348.15978109963993,50,0.8378378378378378
79,67,11,23109.33689465692,12.299007415771484,214,,train,206,229,0.8945419043302536,-7.105427357601002e-17,3.647990555636338,12.300317401885986,-327.4133689465692,50,0.8481012658227848
74,66,5,22694.41702913989,12.304605484008789,215,,train,89,226,0.8867507874965668,2.6645352591003756e-16,4.668029565019074,12.30631579875946,-275.144170291399,50,0.8918918918918919
48,46,1,21446.566844972403,12.30102252960205,216,,train,32,129,1.1981359273195267,3.164135620181696e-16,3.9241761154819303,12.303455219268798,-226.82566844972408,50,0.9583333333333334
80,70,9,24693.065997364807,12.294808387756348,217,,train,310,199,0.932272881269455,8.43769498715119e-17,4.923995943660989,12.297558937072754,-328.81065997364806,50,0.875
78,58,20,22654.402025691714,12.279687881469727,218,,train,498,209,0.8101596087217331,-6.217248937900877e-17,4.547881322118194,12.283038549423217,-397.2040202569172,50,0.7435897435897436
86,58,28,23976.117650159937,12.279226303100586,219,,train,1121,222,0.8273780941963196,9.769962616701378e-17,5.086728502284218,12.280008945465088,-476.9211765015994,50,0.6744186046511628
60,48,12,20370.696627279518,12.279800415039062,220,,train,431,172,0.9021609872579575,-4.884981308350689e-16,4.386526692816268,12.280598363876344,-307.3469662727953,50,0.8
70,50,20,21765.959836417776,12.279790878295898,221,,train,341,199,0.852174699306488,-3.8191672047105384e-16,4.270209109424872,12.281266870498657,-387.23959836417794,50,0.7142857142857143
71,50,18,21173.40270485362,12.285822868347168,222,,train,239,210,0.6497159451246262,-7.194245199571015e-16,4.510960933195062,12.28580843925476,-365.35402704853607,50,0.704225352112676
60,49,11,21104.32675089579,12.288750648498535,223,,train,306,172,0.9684663563966751,-1.7763568394002505e-17,4.697672531531645,12.288433108329773,-306.7632675089579,50,0.8166666666666667
67,56,10,20491.078322005105,12.28096866607666,224,,train,136,189,0.87815922498703,-4.2188474935755947e-16,3.3852597402863664,12.280135397911073,-291.89078322005105,50,0.835820895522388
82,54,27,23004.842315393358,12.283283233642578,225,,train,174,225,0.9687460213899612,8.881784197001253e-18,4.890710951699528,12.28247678756714,-458.5284231539336,50,0.6585365853658537
78,57,19,21988.258563785308,12.282712936401367,226,,train,321,223,0.8978192508220673,6.217248937900877e-17,3.943524966652911,12.282237482070922,-381.8025856378531,50,0.7307692307692307
76,59,14,23684.06339803354,12.283702850341797,227,,train,144,189,0.791120857000351,3.552713678800501e-17,4.623512481812872,12.283411159515381,-358.4806339803354,50,0.7763157894736842
79,64,14,22101.438370150263,12.28586196899414,228,,train,134,232,1.1736096739768982,-5.329070518200751e-17,5.376778157273705,12.286029620170593,-344.17438370150256,50,0.810126582278481
78,63,15,22653.77856927095,12.280478477478027,229,,train,279,227,0.8158663511276245,-1.5987211554602254e-16,4.709102965665072,12.279967517852784,-356.71778569270947,50,0.8076923076923077
63,50,12,19727.29310882427,12.286503791809082,230,,train,228,178,1.0789138823747635,-3.8635761256955447e-16,3.4920023251803043,12.286267862319946,-300.31293108824275,50,0.7936507936507936
74,60,14,23368.29983767448,12.28764533996582,231,,train,496,209,0.7432311326265335,2.042810365310288e-16,4.170103306092029,12.28841323375702,-354.6629983767448,50,0.8108108108108109
80,55,25,22285.62688211558,12.274316787719727,232,,train,630,222,0.8123645633459091,6.217248937900877e-17,5.460136192775017,12.275115203857421,-435.416268821156,50,0.6875
66,61,4,21509.96710751117,12.286273002624512,233,,train,103,202,0.808084100484848,2.575717417130363e-16,4.595879316060137,12.288410124778748,-254.47967107511164,50,0.9242424242424242
80,65,12,24600.30182691438,12.276382446289062,234,,train,138,225,0.7328899800777435,6.217248937900877e-17,5.268729954635768,12.280087156295776,-352.72301826914384,50,0.8125
85,71,12,23760.938141549886,12.26869010925293,235,,train,233,238,1.0229531675577164,9.325873406851315e-17,5.459222719821235,12.271967086791992,-345.1893814154989,50,0.8352941176470589
71,62,9,23428.865468867752,12.276861190795898,236,,train,138,210,0.714629128575325,8.348877145181177e-16,4.416574771975655,12.27912275314331,-314.64865468867754,50,0.8732394366197183
75,66,9,23994.255626532587,12.273531913757324,237,,train,198,212,0.8942137956619263,-1.8207657603852566e-16,4.209091374969791,12.27570411682129,-320.3625562653259,50,0.88
76,63,12,22634.79662362344,12.268028259277344,238,,train,164,208,0.7999087423086166,7.993605777301127e-17,4.206018170404253,12.2700151014328,-331.2679662362343,50,0.8289473684210527
74,55,16,21774.87874455186,12.260873794555664,239,,train,212,208,0.7197427004575729,3.1086244689504386e-17,5.014890109216487,12.26287721157074,-355.98878744551854,50,0.7432432432432432
73,64,9,22106.027759337307,12.261297225952148,240,,train,129,215,0.7565340846776962,-8.881784197001253e-17,4.237448250852005,12.263498339653015,-301.2802775933731,50,0.8767123287671232
68,55,13,23465.271110888294,12.257765769958496,241,,train,261,169,0.8318950831890106,-5.284661597215745e-16,4.249445679914858,12.260104594230652,-347.03271110888295,50,0.8088235294117647
76,61,14,22885.561817261936,12.249839782714844,242,,train,352,218,0.9344118237495422,-4.085620730620576e-16,5.063804312806708,12.250492606163025,-351.03561817261937,50,0.8026315789473685
76,60,16,22785.271415810286,12.244709014892578,243,,train,397,212,0.8777331113815308,-3.3306690738754696e-16,5.5366372608796475,12.244392619132995,-366.95271415810294,50,0.7894736842105263
64,53,11,22354.03239948708,12.254100799560547,244,,train,210,176,0.9349103569984436,-2.220446049250313e-16,4.345091575621695,12.254510869979859,-319.3403239948708,50,0.828125
84,56,28,22392.220913924615,12.247170448303223,245,,train,340,241,0.8505132794380188,-4.973799150320702e-16,5.514848560064681,12.24789499282837,-461.4422091392461,50,0.6666666666666666
75,56,19,21250.970440636083,12.246728897094727,246,,train,192,206,0.8293904662132263,3.1974423109204507e-16,4.974189465460303,12.24762855052948,-375.2097044063609,50,0.7466666666666667
73,51,18,23211.261349669236,12.251476287841797,247,,train,108,183,0.9159566909074783,8.526512829121202e-16,5.029380673301728,12.251507925987244,-386.45261349669244,50,0.6986301369863014
82,63,19,22786.77637536441,12.239861488342285,248,,train,484,227,0.8408546596765518,6.750155989720952e-16,4.97836493730064,12.240394320487976,-391.34776375364413,50,0.7682926829268293
73,58,11,21267.70794880596,12.244874000549316,249,,train,141,213,1.0271457135677338,1.509903313490213e-16,4.349277973208431,12.247034602165222,-309.19707948805967,50,0.7945205479452054
83,59,22,25106.514990274158,,249,0,eval,164,226,,,5.524415543651642,12.240067138671876,-439.7251499027416,50,0.7108433734939759
66,55,9,21968.115107740556,,249,1,eval,81,201,,,4.422931383132862,12.24983850479126,-299.46115107740553,50,0.8333333333333334
57,54,2,21796.92145413293,,249,2,eval,43,148,,,4.22846647721023,12.25572359085083,-239.56921454132933,50,0.9473684210526315
