apps_arrived,apps_done,apps_failed,energy_j,entropy,episode,eval_seed,kind,leo_invalid_attempts,leo_placements,loss,mean_adv,mean_delay_s,mean_entropy,pen_boundary,pen_collision,pen_low_battery,reward,reward_E,reward_F,reward_L,steps,success_rate
80,68,9,22049.874802014794,1.5791250467300415,44,,train,891,223,1.2129374146461487,2.3092638912203257e-16,2.9669465692881216,1.579767107963562,0.0,0.0,0.0,-299.91874802014803,22049.874802014794,9.0,371.0,50,0.85
83,73,9,21798.364298209763,1.577985405921936,45,,train,664,249,6.114216685295105,-4.4408920985006264e-17,2.933446258523662,1.578840970993042,0.0,0.0,0.0,-297.46364298209767,21798.364298209763,9.0,374.0,50,0.8795180722891566
60,57,3,18596.318847119954,1.5769555568695068,46,,train,201,192,0.8858561813831329,-4.796163466380677e-16,2.2847188739114235,1.5776876211166382,0.0,0.0,0.0,-213.94318847119962,18596.318847119954,3.0,199.0,50,0.95
67,64,3,19984.00427377628,1.5760629177093506,47,,train,215,209,0.9813405424356461,4.440892098500626e-16,2.1893844989925446,1.5767568349838257,0.0,0.0,0.0,-228.04004273776278,19984.00427377628,3.0,210.0,50,0.9552238805970149
63,56,7,19822.621445636203,1.575122356414795,48,,train,715,193,0.8362175524234772,1.7319479184152443e-16,2.613869260636804,1.5757817029953003,0.0,0.0,0.0,-259.38621445636204,19822.621445636203,7.0,258.0,50,0.8888888888888888
71,65,5,20459.09283327944,1.5740582942962646,49,,train,399,232,2.3945247530937195,4.085620730620576e-16,2.8860034954265674,1.5749562978744507,0.0,0.0,0.0,-250.45092833279443,20459.09283327944,5.0,293.0,50,0.9154929577464789
82,66,14,23299.12007639135,,49,0,eval,1100,242,,,5.2517693027305175,1.5736327171325684,0.0,0.0,0.0,-356.2112007639136,23299.12007639135,14.0,561.0,50,0.8048780487804879
70,63,5,21062.960858257273,,49,1,eval,610,203,,,3.041062516181628,1.5736327171325684,0.0,0.0,0.0,-256.6896085825727,21062.960858257273,5.0,303.0,50,0.9
60,57,3,18447.59011157259,,49,2,eval,280,196,,,2.049760757380262,1.5736327171325684,0.0,0.0,0.0,-212.13590111572591,18447.59011157259,3.0,183.0,50,0.95
80,74,6,18771.83449636136,1.572523832321167,50,,train,620,255,0.9801236391067505,2.753353101070388e-16,1.7231848845632078,1.5736327171325684,0.0,0.0,0.0,-240.45834496361365,18771.83449636136,6.0,237.0,50,0.925
69,63,6,20767.705354166497,1.5713162422180176,51,,train,521,211,1.0154127925634384,2.3980817331903383e-16,3.2568090311379385,1.5722016096115112,0.0,0.0,0.0,-261.8170535416649,20767.705354166497,6.0,307.0,50,0.9130434782608695
70,66,4,19357.020849192606,1.5697519779205322,52,,train,439,230,2.145441561937332,7.23865412055602e-16,2.2190340415242176,1.5710386037826538,0.0,0.0,0.0,-230.11020849192604,19357.020849192606,4.0,227.0,50,0.9428571428571428
75,62,12,20085.75083966438,1.5677244663238525,53,,train,1009,223,1.1821209192276,4.707345624410664e-16,2.003081848605117,1.5691941976547241,0.0,0.0,0.0,-303.03750839664383,20085.75083966438,12.0,309.0,50,0.8266666666666667
73,69,4,21174.283116626164,1.5660898685455322,54,,train,467,218,1.6116224825382233,3.552713678800501e-17,2.4087111877177723,1.5672869682312012,0.0,0.0,0.0,-248.7828311662617,21174.283116626164,4.0,252.0,50,0.9452054794520548
73,68,5,21185.580400446146,1.5647863149642944,55,,train,474,215,0.8939156085252762,1.1546319456101628e-16,2.7364782313266534,1.5657174587249756,0.0,0.0,0.0,-257.47580400446145,21185.580400446146,5.0,281.0,50,0.9315068493150684
76,69,7,21356.61923076249,1.5638530254364014,56,,train,601,221,1.012332171201706,3.730349362740526e-16,2.1115248203970034,1.564526081085205,0.0,0.0,0.0,-274.8461923076249,21356.61923076249,7.0,264.0,50,0.9078947368421053
74,68,6,21138.784944016006,1.5631393194198608,57,,train,639,217,1.444545030593872,-4.796163466380677e-16,2.5707400923252828,1.5636563301086426,1.0,0.0,0.0,-266.02784944016,21138.784944016006,6.0,282.0,50,0.918918918918919
73,67,6,21386.117310141413,1.5624427795410156,58,,train,517,224,1.0841219425201416,-4.529709940470639e-16,2.586373627225142,1.5629816055297852,0.0,0.0,0.0,-267.3411731014142,21386.117310141413,6.0,274.0,50,0.9178082191780822
69,63,6,21142.488916307808,1.5616871118545532,59,,train,555,211,0.9260795265436172,3.907985046680551e-16,3.1126804564399198,1.5622336864471436,0.0,0.0,0.0,-265.4248891630781,21142.488916307808,6.0,300.0,50,0.9130434782608695
70,57,13,21058.868979170602,1.5611226558685303,60,,train,1374,190,0.8955383896827698,1.5987211554602254e-16,3.009822470172003,1.5615239143371582,0.0,0.0,0.0,-321.628689791706,21058.868979170602,13.0,352.0,50,0.8142857142857143
70,64,6,19728.982267531246,1.5607564449310303,61,,train,586,220,0.865233525633812,2.6645352591003756e-17,2.332643105239673,1.561013102531433,0.0,0.0,0.0,-250.34982267531248,19728.982267531246,6.0,253.0,50,0.9142857142857143
72,62,10,22612.10699610833,1.560421109199524,62,,train,1072,211,0.9622220546007156,-5.151434834260726e-16,4.102450971393917,1.5606921911239624,0.0,0.0,0.0,-314.1810699610833,22612.10699610833,10.0,403.0,50,0.8611111111111112
77,69,8,21679.228202009446,1.5599960088729858,63,,train,685,219,0.9301857054233551,0.0,2.9578887835090293,1.560302972793579,0.0,0.0,0.0,-287.4922820200944,21679.228202009446,8.0,335.0,50,0.8961038961038961
83,71,12,23649.694574999252,1.559601068496704,64,,train,1155,242,0.9492977261543274,-3.3306690738754696e-16,4.092324826296187,1.559905767440796,0.0,0.0,0.0,-341.79694574999246,23649.694574999252,12.0,465.0,50,0.8554216867469879
71,64,7,19545.52448834846,1.5590972900390625,65,,train,684,229,1.0059643238782883,4.4408920985006264e-17,2.289308599246011,1.5594849586486816,0.0,0.0,0.0,-256.67524488348465,19545.52448834846,7.0,261.0,50,0.9014084507042254
76,74,2,19049.543341831544,1.5584684610366821,66,,train,180,242,1.0317870080471039,6.927791673660977e-16,1.8542026126322082,1.5589494705200195,0.0,0.0,0.0,-210.5554334183155,19049.543341831544,2.0,203.0,50,0.9736842105263158
86,84,2,19739.54973077003,1.557823896408081,67,,train,168,293,0.9598112255334854,3.2862601528904633e-16,2.0817117660577913,1.5582914352416992,0.0,0.0,0.0,-218.2354973077003,19739.54973077003,2.0,242.0,50,0.9767441860465116
75,67,8,21995.14713502677,1.557244062423706,68,,train,653,218,0.9129126965999603,4.085620730620576e-16,2.4254538537192767,1.5576837062835693,0.0,0.0,0.0,-289.83147135026775,21995.14713502677,8.0,294.0,50,0.8933333333333333
63,56,7,18309.88735313505,1.5566563606262207,69,,train,712,208,0.9573512077331543,-8.881784197001253e-17,2.0706604198818677,1.5570873022079468,0.0,0.0,0.0,-243.63887353135047,18309.88735313505,7.0,227.0,50,0.8888888888888888
80,66,11,21704.82375277853,1.5561091899871826,70,,train,936,222,1.04626826941967,1.9539925233402755e-16,2.896634457526181,1.5565217733383179,0.0,0.0,0.0,-312.72823752778527,21704.82375277853,11.0,384.0,50,0.825
86,77,8,22935.029594819607,1.5555148124694824,71,,train,903,262,1.0765661299228668,2.5313084961453567e-16,2.9947014825085008,1.555962085723877,0.0,0.0,0.0,-300.8302959481961,22935.029594819607,8.0,374.0,50,0.8953488372093024
71,66,5,18879.620460292594,1.5549952983856201,72,,train,519,229,0.8639661371707916,5.151434834260726e-16,1.7788455831283976,1.5553569793701172,0.0,0.0,0.0,-232.99620460292596,18879.620460292594,5.0,210.0,50,0.9295774647887324
50,46,4,16859.921063704973,1.554641604423523,73,,train,459,158,0.9070881009101868,-2.3980817331903383e-16,1.4224748427266878,1.5549081563949585,0.0,0.0,0.0,-203.29921063704975,16859.921063704973,4.0,135.0,50,0.92
85,77,7,20846.756059812895,1.5542893409729004,74,,train,606,255,0.9156161546707153,1.4210854715202004e-16,2.3954784777144797,1.5545480251312256,0.0,0.0,0.0,-270.7075605981289,20846.756059812895,7.0,312.0,50,0.9058823529411765
78,72,5,20303.308610071716,1.553970217704773,75,,train,523,238,1.0071904510259628,1.5987211554602254e-16,2.4383468815713094,1.5542075634002686,0.0,0.0,0.0,-248.61308610071717,20303.308610071716,5.0,279.0,50,0.9230769230769231
84,76,8,21839.568520275545,1.5536566972732544,76,,train,678,246,0.9250126034021378,-2.042810365310288e-16,2.8585813016206436,1.5538910627365112,0.0,0.0,0.0,-289.31568520275545,21839.568520275545,8.0,346.0,50,0.9047619047619048
69,60,9,21511.231357399196,1.553335428237915,77,,train,795,197,0.947738841176033,-2.220446049250313e-16,3.4680139023780607,1.5535755157470703,0.0,0.0,0.0,-294.11231357399197,21511.231357399196,9.0,350.0,50,0.8695652173913043
70,61,9,18443.842569034787,1.552930474281311,78,,train,837,217,1.0732815265655518,0.0,2.0895017858929403,1.5532522201538086,0.0,0.0,0.0,-261.79842569034787,18443.842569034787,9.0,268.0,50,0.8714285714285714
77,69,8,20503.02809873508,1.5524237155914307,79,,train,1049,231,0.9835314303636551,4.75175454539567e-16,2.6322084272837705,1.5527957677841187,0.0,0.0,0.0,-275.2902809873507,20503.02809873508,8.0,313.0,50,0.8961038961038961
61,52,9,18167.589817967128,1.551880121231079,80,,train,905,199,1.0784165114164352,1.8207657603852566e-16,2.057040547952445,1.5523042678833008,0.0,0.0,0.0,-258.43589817967126,18167.589817967128,9.0,238.0,50,0.8524590163934426
73,70,3,20088.00560584046,1.5512803792953491,81,,train,299,229,0.904605820775032,1.7763568394002506e-16,2.6170566501730597,1.5517133474349976,0.0,0.0,0.0,-229.98005605840453,20088.00560584046,3.0,255.0,50,0.958904109589041
82,76,6,21815.916869878012,1.550832986831665,82,,train,426,243,0.9282478094100952,1.865174681370263e-16,3.3103807525799938,1.5511524677276611,0.0,0.0,0.0,-273.33916869878016,21815.916869878012,6.0,359.0,50,0.926829268292683
79,70,9,22026.713243829963,1.5504682064056396,83,,train,774,241,1.001845046877861,-4.440892098500626e-16,3.480946168097681,1.5507445335388184,0.0,0.0,0.0,-299.9471324382996,22026.713243829963,9.0,384.0,50,0.8860759493670886
75,67,8,21668.59313390824,1.5499825477600098,84,,train,713,215,1.013247162103653,-2.6645352591003756e-16,2.6869700416204343,1.5503697395324707,0.0,0.0,0.0,-286.9459313390824,21668.59313390824,8.0,313.0,50,0.8933333333333333
80,70,10,20635.38713698739,1.549365758895874,85,,train,1264,235,0.9105691164731979,8.881784197001253e-17,3.0512801725973797,1.5498180389404297,0.0,0.0,0.0,-293.773871369874,20635.38713698739,10.0,371.0,50,0.875
77,67,10,18909.408447262613,1.548799991607666,86,,train,929,246,0.9343064427375793,4.4408920985006264e-17,2.2762844182368385,1.5492236614227295,0.0,0.0,0.0,-275.1940844726262,18909.408447262613,10.0,305.0,50,0.8701298701298701
67,63,3,18287.57768270685,1.5482131242752075,87,,train,349,232,0.9403905868530273,-1.0480505352461477e-15,1.781047418247206,1.5486559867858887,0.0,0.0,0.0,-210.6157768270685,18287.57768270685,3.0,187.0,50,0.9402985074626866
74,64,10,21207.42315726525,1.5476255416870117,88,,train,657,225,0.9218893647193909,-5.773159728050814e-17,3.4386628616430204,1.548058032989502,0.0,0.0,0.0,-299.55423157265255,21207.42315726525,10.0,374.0,50,0.8648648648648649
80,70,10,21919.17638800729,1.5470666885375977,89,,train,743,228,1.0228218585252762,2.220446049250313e-16,4.308463964714984,1.5474872589111328,0.0,0.0,0.0,-308.3317638800728,21919.17638800729,10.0,457.0,50,0.875
68,65,3,19084.581189434,1.5464318990707397,90,,train,193,237,1.0444190353155136,-3.907985046680551e-16,2.08755371466024,1.546919345855713,0.0,0.0,0.0,-219.02581189434002,19084.581189434,3.0,209.0,50,0.9558823529411765
88,78,10,23154.366103013475,1.5456269979476929,91,,train,899,259,1.2247295379638672,-8.615330671091215e-16,3.0882898794868296,1.5462510585784912,0.0,0.0,0.0,-319.58366103013486,23154.366103013475,10.0,402.0,50,0.8863636363636364
84,72,12,21908.224251122312,1.5442705154418945,92,,train,1363,242,2.6394652724266052,3.8635761256955447e-16,3.3081014145549434,1.5453723669052124,0.0,0.0,0.0,-323.42224251122315,21908.224251122312,12.0,417.0,50,0.8571428571428571
75,67,8,21168.32977233319,1.5425653457641602,93,,train,844,211,0.9448987692594528,5.861977570020827e-16,3.086770013716824,1.543787956237793,0.0,0.0,0.0,-282.4432977233319,21168.32977233319,8.0,338.0,50,0.8933333333333333
76,69,5,20504.635711776442,1.5412616729736328,94,,train,579,239,1.055175080895424,4.529709940470639e-16,2.8173841756192033,1.5422205924987793,0.0,0.0,0.0,-251.26635711776447,20504.635711776442,5.0,311.0,50,0.9078947368421053
81,69,8,21706.186522701835,1.540147304534912,95,,train,886,242,0.9861922860145569,3.552713678800501e-16,2.68319701037298,1.5409579277038574,0.0,0.0,0.0,-287.9218652270183,21706.186522701835,8.0,343.0,50,0.8518518518518519
76,70,6,18748.343097409557,1.5393465757369995,96,,train,658,254,0.9346216022968292,-3.552713678800501e-16,2.191869515380392,1.5399038791656494,0.0,0.0,0.0,-240.74343097409562,18748.343097409557,6.0,263.0,50,0.9210526315789473
75,67,7,20292.494412357733,1.5388391017913818,97,,train,713,228,0.8992370516061783,-5.151434834260726e-16,2.578336457976895,1.539211630821228,0.0,0.0,0.0,-264.84494412357736,20292.494412357733,7.0,296.0,50,0.8933333333333333
69,61,8,18142.180817764478,1.5384007692337036,98,,train,806,225,1.0699035674333572,4.1744385725905884e-16,1.7980266040194095,1.5387227535247803,0.0,0.0,0.0,-250.08180817764477,18142.180817764478,8.0,233.0,50,0.8840579710144928
78,69,9,20537.840568325762,1.5379667282104492,99,,train,992,236,0.9330216944217682,-2.9309887850104134e-16,2.531318255919576,1.5382986068725586,0.0,0.0,0.0,-283.7384056832577,20537.840568325762,9.0,318.0,50,0.8846153846153846
81,72,8,23156.18037797752,,99,0,eval,719,240,,,3.5681880920871376,1.5378429889678955,0.0,0.0,0.0,-303.36180377977513,23156.18037797752,8.0,390.0,50,0.8888888888888888
70,65,4,21275.82124176367,,99,1,eval,559,203,,,2.9085557883062934,1.5378429889678955,0.0,0.0,0.0,-250.35821241763674,21275.82124176367,4.0,280.0,50,0.9285714285714286
59,54,5,18499.983957389464,,99,2,eval,451,196,,,1.9571642151064088,1.5378429889678955,0.0,0.0,0.0,-228.83983957389464,18499.983957389464,5.0,192.0,50,0.9152542372881356
