apps_arrived,apps_done,apps_failed,energy_j,entropy,episode,eval_seed,kind,leo_invalid_attempts,leo_placements,loss,mean_adv,mean_delay_s,mean_entropy,pen_boundary,pen_collision,pen_low_battery,reward,reward_E,reward_F,reward_L,steps,success_rate
81,66,13,24420.50101894672,12.45900821685791,45,,train,222,216,0.8247361183166504,-6.838973831690964e-16,4.306805256937665,12.45671555519104,0.0,0.0,0.0,-358.02501018946714,24420.50101894672,13.0,491.0,50,0.8148148148148148
59,51,8,22634.83906549381,12.461833953857422,46,,train,192,171,0.8393013328313828,9.769962616701378e-17,4.733560863740252,12.460897841453551,0.0,0.0,0.0,-297.54839065493803,22634.83906549381,8.0,360.0,50,0.864406779661017
70,54,12,23605.264812033533,12.459840774536133,47,,train,170,174,0.9635464549064636,1.2434497875801754e-16,4.591175949540485,12.460027709007264,0.0,0.0,0.0,-340.8526481203353,23605.264812033533,12.0,440.0,50,0.7714285714285715
62,52,10,22946.918505268382,12.46140193939209,48,,train,136,192,1.5086525976657867,-1.509903313490213e-16,4.609545471309991,12.461172008514405,0.0,0.0,0.0,-317.20918505268384,22946.918505268382,10.0,387.0,50,0.8387096774193549
65,55,10,23089.34336324952,12.464396476745605,49,,train,270,174,0.7733811736106873,2.1316282072803005e-16,4.297137351835379,12.463015704154968,0.0,0.0,0.0,-318.6334336324952,23089.34336324952,10.0,387.0,50,0.8461538461538461
80,56,23,23724.445964272938,,49,0,eval,192,215,,,4.744308722418167,12.465361280441284,8.0,0.0,0.0,-440.62445964272945,23724.445964272938,23.0,569.0,50,0.7
71,58,11,23490.21283988468,,49,1,eval,150,195,,,4.586212046069916,12.464299669265747,0.0,0.0,0.0,-331.72212839884685,23490.21283988468,11.0,441.0,50,0.8169014084507042
59,55,2,21363.58020393739,,49,2,eval,53,174,,,3.857351231179387,12.464716157913209,0.0,0.0,0.0,-235.21580203937395,21363.58020393739,2.0,279.0,50,0.9322033898305084
76,64,12,28429.962292892884,12.463505744934082,50,,train,401,189,1.0911020785570145,-2.3980817331903383e-16,5.219391703357286,12.461398878097533,0.0,0.0,0.0,-390.5196229289288,28429.962292892884,12.0,511.0,50,0.8421052631578947
65,45,20,23028.662525014985,12.46921443939209,51,,train,428,166,0.9288812875747681,-1.4210854715202004e-16,5.0616795284505,12.468209047317504,7.0,0.0,0.0,-407.0666252501497,23028.662525014985,20.0,489.0,50,0.6923076923076923
70,60,10,20826.560594925857,12.4669771194458,52,,train,194,220,0.8906595706939697,-5.506706202140776e-16,4.547872573663147,12.467153887748719,5.0,0.0,0.0,-301.7056059492586,20826.560594925857,10.0,422.0,50,0.8571428571428571
73,63,8,21881.326106041062,12.46788215637207,53,,train,99,219,0.9189929962158203,-2.3092638912203257e-16,3.3732497722558734,12.468299021720886,0.0,0.0,0.0,-289.87326106041064,21881.326106041062,8.0,353.0,50,0.863013698630137
78,59,18,24207.923040556205,12.461569786071777,54,,train,283,189,0.958662137389183,-9.325873406851315e-17,4.814331529847993,12.462933712005615,1.0,0.0,0.0,-397.75923040556205,24207.923040556205,18.0,534.0,50,0.7564102564102564
67,50,14,23629.262071585632,12.462900161743164,55,,train,94,169,0.7750386148691177,-8.437694987151189e-16,5.27748127800146,12.463421835899354,0.0,0.0,0.0,-357.65262071585624,23629.262071585632,14.0,468.0,50,0.746268656716418
73,66,7,24916.446512385322,12.46585464477539,56,,train,198,215,0.8137906640768051,8.881784197001253e-18,5.068080788288591,12.465876846313476,0.0,0.0,0.0,-314.2044651238532,24916.446512385322,7.0,452.0,50,0.9041095890410958
70,60,10,26516.415872577352,12.4653902053833,57,,train,399,179,0.9058417528867722,-1.9095836023552692e-16,5.8399757419217195,12.465335836410523,0.0,0.0,0.0,-355.2841587257736,26516.415872577352,10.0,506.0,50,0.8571428571428571
72,54,18,25422.45563748213,12.467164039611816,58,,train,760,185,0.9507773369550705,-1.3322676295501878e-17,4.619199462803149,12.468644924163819,0.0,0.0,0.0,-408.0845563748213,25422.45563748213,18.0,493.0,50,0.75
66,55,8,24057.194341381048,12.459317207336426,59,,train,50,185,1.0931974947452545,3.1086244689504386e-17,4.0385432890225035,12.461640510559082,0.0,0.0,0.0,-311.93194341381053,24057.194341381048,8.0,368.0,50,0.8333333333333334
66,45,19,24190.472542834832,12.455909729003906,60,,train,176,151,2.0394942462444305,5.240252676230739e-16,5.525152722284564,12.457599539756774,0.0,0.0,0.0,-404.2847254283483,24190.472542834832,19.0,519.0,50,0.6818181818181818
70,57,10,21560.078535478708,12.455805778503418,61,,train,213,191,0.816582515835762,5.595524044110789e-16,3.949724427960597,12.45762366771698,0.0,0.0,0.0,-303.1807853547871,21560.078535478708,10.0,379.0,50,0.8142857142857143
64,47,15,25308.740207948347,12.454079627990723,62,,train,267,155,1.6997040808200836,-1.7763568394002506e-16,5.531973057030174,12.455262022018433,0.0,0.0,0.0,-382.5474020794835,25308.740207948347,15.0,473.0,50,0.734375
72,57,11,24378.137266619902,12.452505111694336,63,,train,272,188,0.8416763991117477,1.5987211554602254e-16,4.70480245955472,12.453902106285096,0.0,0.0,0.0,-340.64137266619895,24378.137266619902,11.0,443.0,50,0.7916666666666666
77,58,19,23340.062364685466,12.446354866027832,64,,train,373,198,1.0313781648874283,-8.881784197001253e-18,5.143132637543312,12.448799724578857,0.0,0.0,0.0,-396.52062364685463,23340.062364685466,19.0,556.0,50,0.7532467532467533
66,61,5,22608.032473722516,12.446616172790527,65,,train,145,183,0.8370325118303299,-9.769962616701378e-17,4.082444467780179,12.450040760040283,0.0,0.0,0.0,-272.90032473722516,22608.032473722516,5.0,341.0,50,0.9242424242424242
71,55,16,21321.764821420154,12.43845272064209,66,,train,285,200,0.7984514832496643,3.4638958368304885e-16,4.210525103944264,12.441560649871827,0.0,0.0,0.0,-350.2176482142014,21321.764821420154,16.0,450.0,50,0.7746478873239436
85,71,11,23995.118797800234,12.436539649963379,67,,train,85,245,0.8451092839241028,4.973799150320702e-16,3.956053133402883,12.437602424621582,0.0,0.0,0.0,-337.2711879780024,23995.118797800234,11.0,466.0,50,0.8352941176470589
74,60,12,23767.21897505793,12.439330101013184,68,,train,132,189,0.8491085916757584,-3.552713678800501e-17,3.555887653607312,12.439092478752137,0.0,0.0,0.0,-341.69218975057925,23767.21897505793,12.0,401.0,50,0.8108108108108109
63,53,10,21850.249780302987,12.440864562988281,69,,train,259,175,0.8070683181285858,-1.509903313490213e-16,5.054805107067388,12.44135856628418,0.0,0.0,0.0,-306.7624978030299,21850.249780302987,10.0,413.0,50,0.8412698412698413
76,62,13,24657.02233683944,12.431768417358398,70,,train,97,205,1.005152940750122,-1.865174681370263e-16,4.5987754092707664,12.435415592193603,0.0,0.0,0.0,-360.19022336839436,24657.02233683944,13.0,481.0,50,0.8157894736842105
78,65,13,22528.175731835552,12.427302360534668,71,,train,244,221,0.720924437046051,-1.9984014443252818e-16,4.470900617733298,12.431686453819275,0.0,0.0,0.0,-338.9217573183557,22528.175731835552,13.0,482.0,50,0.8333333333333334
72,56,15,22476.49144841481,12.421689987182617,72,,train,207,195,0.8240466415882111,-7.993605777301127e-16,4.415449764337486,12.425262517929077,0.0,0.0,0.0,-354.0049144841483,22476.49144841481,15.0,462.0,50,0.7777777777777778
49,44,5,21710.207968739825,12.425379753112793,73,,train,196,132,0.739449754357338,-4.529709940470639e-16,4.133677829034522,12.428896365165711,0.0,0.0,0.0,-262.3820796873982,21710.207968739825,5.0,264.0,50,0.8979591836734694
77,61,13,23435.81345867822,12.414429664611816,74,,train,211,205,0.8282161056995392,-2.575717417130363e-16,4.272793694038296,12.417505645751953,0.0,0.0,0.0,-347.4781345867824,23435.81345867822,13.0,456.0,50,0.7922077922077922
78,66,11,22426.012977298724,12.41281509399414,75,,train,365,238,1.0160596668720245,-7.105427357601002e-17,3.902791639934842,12.413866686820985,0.0,0.0,0.0,-320.78012977298727,22426.012977298724,11.0,426.0,50,0.8461538461538461
85,60,25,22542.01220864083,12.410750389099121,76,,train,613,225,0.9164429008960724,1.0658141036401502e-16,4.412106031578318,12.411631083488464,0.0,0.0,0.0,-437.38012208640833,22542.01220864083,25.0,598.0,50,0.7058823529411765
63,51,12,21268.086119930613,12.408838272094727,77,,train,245,190,0.7585151791572571,3.375077994860476e-16,5.300842730220644,12.40936713218689,0.0,0.0,0.0,-317.5608611993062,21268.086119930613,12.0,444.0,50,0.8095238095238095
67,61,5,24570.62532081197,12.409475326538086,78,,train,100,199,0.7647816985845566,4.973799150320702e-16,4.563337615663656,12.410984873771667,0.0,0.0,0.0,-293.30625320811964,24570.62532081197,5.0,380.0,50,0.9104477611940298
72,55,14,23155.688796688253,12.403032302856445,79,,train,245,191,0.8683360666036606,-2.486899575160351e-16,3.8667376653513843,12.405771656036377,0.0,0.0,0.0,-352.1568879668825,23155.688796688253,14.0,430.0,50,0.7638888888888888
59,47,12,21453.57505059309,12.403654098510742,80,,train,240,161,0.8420858979225159,-4.440892098500626e-18,4.681827990096555,12.406200647354126,0.0,0.0,0.0,-318.395750505931,21453.57505059309,12.0,393.0,50,0.7966101694915254
72,62,10,23605.85407833379,12.399800300598145,81,,train,207,212,0.9486437439918518,9.325873406851315e-17,4.226722996955676,12.403086757659912,0.0,0.0,0.0,-324.27854078333786,23605.85407833379,10.0,411.0,50,0.8611111111111112
83,51,32,22949.033911424507,12.388216018676758,82,,train,420,225,0.9976813048124313,-6.394884621840901e-16,5.5962964068196115,12.390042772293091,0.0,0.0,0.0,-499.3703391142449,22949.033911424507,32.0,694.0,50,0.6144578313253012
76,60,14,23454.25833691528,12.394126892089844,83,,train,177,203,0.8961275517940521,-2.0872192862952942e-16,4.537255843416094,12.394646983146668,0.0,0.0,0.0,-356.0825833691529,23454.25833691528,14.0,477.0,50,0.7894736842105263
76,62,13,23349.193774876974,12.394351959228516,84,,train,151,202,0.8073156923055649,-9.769962616701378e-17,4.184508463153138,12.395418815612793,0.0,0.0,0.0,-346.6119377487698,23349.193774876974,13.0,456.0,50,0.8157894736842105
81,63,17,23629.033296614947,12.38719654083252,85,,train,255,216,0.8286980092525482,-3.4638958368304885e-16,4.67403864812313,12.388283557891846,0.0,0.0,0.0,-383.0703329661495,23629.033296614947,17.0,539.0,50,0.7777777777777778
73,63,10,22628.739927827995,12.386212348937988,86,,train,234,199,0.9258226901292801,3.641531520770513e-16,4.253005738661864,12.387028026580811,0.0,0.0,0.0,-314.66739927827996,22628.739927827995,10.0,419.0,50,0.863013698630137
65,57,7,22560.74311934088,12.387397766113281,87,,train,242,184,0.8833069354295731,-1.3322676295501878e-17,3.684960337648459,12.389055404663086,0.0,0.0,0.0,-288.1874311934087,22560.74311934088,7.0,329.0,50,0.8769230769230769
74,58,16,23022.005367308975,12.381649017333984,88,,train,295,213,0.7955227047204971,5.684341886080802e-16,5.040208562701173,12.385482063293457,0.0,0.0,0.0,-368.5600536730897,23022.005367308975,16.0,517.0,50,0.7837837837837838
75,52,22,23255.208429208746,12.373943328857422,89,,train,262,190,0.8505862206220627,1.5987211554602254e-16,5.183707827858258,12.378787355422974,0.0,0.0,0.0,-419.75208429208755,23255.208429208746,22.0,560.0,50,0.6933333333333334
67,58,9,22399.425871879583,12.37536907196045,90,,train,174,198,0.8125429004430771,3.552713678800501e-17,3.7025459620120817,12.379619770050049,0.0,0.0,0.0,-302.9942587187958,22399.425871879583,9.0,350.0,50,0.8656716417910447
78,59,14,22714.338850516964,12.36262321472168,91,,train,320,201,0.8044596761465073,2.6645352591003756e-16,4.244505654219115,12.365104236602782,0.0,0.0,0.0,-348.7633885051697,22714.338850516964,14.0,481.0,50,0.7564102564102564
81,60,19,21702.032488240475,12.35869026184082,92,,train,667,217,0.7779982686042786,-1.0658141036401502e-16,4.593951427431242,12.362422704696655,0.0,0.0,0.0,-379.7003248824048,21702.032488240475,19.0,534.0,50,0.7407407407407407
76,59,16,22660.428038457725,12.35377311706543,93,,train,501,211,0.882587730884552,-4.529709940470639e-16,4.576344828522056,12.356676902770996,0.0,0.0,0.0,-364.6642803845772,22660.428038457725,16.0,503.0,50,0.7763157894736842
74,57,16,23361.079625474362,12.357940673828125,94,,train,117,204,0.8407744318246841,-1.509903313490213e-16,3.4585701333854546,12.35882423400879,0.0,0.0,0.0,-370.0907962547435,23361.079625474362,16.0,424.0,50,0.7702702702702703
75,63,10,23545.27442570288,12.353373527526855,95,,train,204,211,0.8520544767379761,8.881784197001253e-17,5.081747819726829,12.354330806732177,0.0,0.0,0.0,-325.1127442570288,23545.27442570288,10.0,483.0,50,0.84
71,60,11,22253.51247332191,12.353829383850098,96,,train,242,206,0.9033112525939941,7.105427357601002e-17,3.713272642053655,12.353990626335143,0.0,0.0,0.0,-318.2351247332191,22253.51247332191,11.0,385.0,50,0.8450704225352113
75,65,9,21929.790988286895,12.357168197631836,97,,train,175,220,0.8013464361429214,6.483702463810914e-16,4.456807334614493,12.355040063858032,0.0,0.0,0.0,-299.9979098828689,21929.790988286895,9.0,435.0,50,0.8666666666666667
71,63,7,21379.380039974927,12.368207931518555,98,,train,75,214,0.6893583536148071,1.7319479184152443e-16,4.191935638619409,12.36420045375824,0.0,0.0,0.0,-277.4738003997493,21379.380039974927,7.0,384.0,50,0.8873239436619719
75,61,14,22192.91225951021,12.366605758666992,99,,train,271,229,0.859938770532608,1.1546319456101628e-16,5.179582692468282,12.362288694381714,0.0,0.0,0.0,-344.1691225951021,22192.91225951021,14.0,512.0,50,0.8133333333333334
75,54,15,22943.982134879465,,99,0,eval,155,189,,,4.840249311182936,12.36619791984558,0.0,0.0,0.0,-359.49982134879457,22943.982134879465,15.0,503.0,50,0.72
69,60,9,21011.291627772214,,99,1,eval,99,205,,,4.303336011815674,12.37408190727234,0.0,0.0,0.0,-290.032916277722,21011.291627772214,9.0,396.0,50,0.8695652173913043
57,52,5,19912.159336044464,,99,2,eval,160,174,,,3.7436593480368385,12.372927064895629,0.0,0.0,0.0,-244.72159336044461,19912.159336044464,5.0,280.0,50,0.9122807017543859
