difficulty,ablation,method,episodes,reward_mean,reward_std,latency_mean,task_energy_mean,flight_energy_mean,total_energy_mean,success_rate,drop_rate,offload_ratio_mean,target_local,target_uav,target_leo,target_local_rate,target_uav_rate,target_leo_rate,line,scale,seed,area_km,road_km,uav_speed,runtime_s
v2x_hotspot_hard,none,predict_tea,15,-111.71833969485641,40.045122661145136,0.08331757010308226,0.4593629692511772,148.13618346390186,148.59554643315306,0.9724000000000002,0.027600000000000003,0.14343333333333333,6069,357,1074,0.8092,0.0476,0.1432,real,1.5,2024,1.5,1.05,25.0,2.2
v2x_hotspot_hard,none,follow_tea,15,-118.79656637887561,38.18438312213432,0.0818951130439603,0.43042632192359487,148.72633891369773,149.1567652356213,0.9685333333333334,0.03146666666666667,0.14769999999999997,6044,402,1054,0.8058666666666666,0.0536,0.14053333333333334,real,1.5,2024,1.5,1.05,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-233.31392592068377,121.76898294695782,0.10001263681148892,0.3260751493928005,83.41666666666667,83.74274181605946,0.9125333333333333,0.08746666666666665,0.15193333333333336,6028,868,604,0.8037333333333333,0.11573333333333333,0.08053333333333333,real,1.5,2024,1.5,1.05,25.0,3.2
v2x_hotspot_hard,none,random,15,-380.354652196621,164.67198386636395,0.1644219813911838,1.4371968948056428,145.332751448819,146.76994834362463,0.8582666666666666,0.1417333333333333,0.49889037542627773,2476,2437,2587,0.33013333333333333,0.32493333333333335,0.3449333333333333,real,1.5,2024,1.5,1.05,25.0,1.2
v2x_hotspot_hard,none,postmove_exact,15,-132.84506165725745,44.0490861005674,0.10673048919645459,0.5742522406771172,148.890585016291,149.4648372569681,0.9677333333333334,0.03226666666666668,0.18756666666666666,5668,418,1414,0.7557333333333334,0.055733333333333336,0.18853333333333333,real,1.5,12345,1.5,1.05,25.0,2.2
v2x_hotspot_hard,none,current_exact,15,-139.9290184164917,46.594433302250295,0.10703330270130297,0.5664189754444685,148.890585016291,149.4570039917355,0.9642666666666668,0.035733333333333346,0.1875,5672,440,1388,0.7562666666666666,0.058666666666666666,0.18506666666666666,real,1.5,12345,1.5,1.05,25.0,2.1
v2x_hotspot_hard,none,predict_tea,15,-139.93010458324315,46.59223404123362,0.1070353771464668,0.5669084171399209,148.890585016291,149.45749343343095,0.9642666666666668,0.035733333333333346,0.1874666666666667,5672,439,1389,0.7562666666666666,0.05853333333333333,0.1852,real,1.5,12345,1.5,1.05,25.0,2.2
v2x_hotspot_hard,none,follow_tea,15,-155.70295588484092,45.72399761306304,0.1061084039349864,0.5283818062118402,148.62582403393208,149.15420584014393,0.9561333333333333,0.04386666666666668,0.19266666666666665,5650,487,1363,0.7533333333333333,0.06493333333333333,0.18173333333333333,real,1.5,12345,1.5,1.05,25.0,2.2
v2x_hotspot_hard,none,pmeo_e,15,-288.5754258736144,118.28120160349657,0.12660131032401506,0.41437378273738595,84.33333333333333,84.74770711607074,0.8916000000000001,0.10840000000000001,0.19736666666666663,5628,1039,833,0.7504,0.13853333333333334,0.11106666666666666,real,1.5,12345,1.5,1.05,25.0,3.6
v2x_hotspot_hard,none,random,15,-505.99563346366716,186.7181116443174,0.2273503672192417,1.9467851457800458,145.2577133946825,147.20449854046257,0.8111999999999999,0.18880000000000005,0.4936985982734972,2524,2503,2473,0.33653333333333335,0.3337333333333333,0.3297333333333333,real,1.5,12345,1.5,1.05,25.0,1.2
v2x_hotspot_hard,none,postmove_exact,15,-111.75906136880218,58.73230586282671,0.0911886546375965,0.5129530708448169,149.1343874291946,149.64734050003943,0.9743999999999999,0.025600000000000005,0.1581333333333333,5929,346,1225,0.7905333333333333,0.04613333333333333,0.16333333333333333,real,1.5,999,1.5,1.05,25.0,2.1
v2x_hotspot_hard,none,current_exact,15,-116.66042224905961,60.46314346058555,0.09139356917443281,0.501989189237439,149.1343874291946,149.6363766184321,0.9720000000000001,0.028000000000000008,0.1585,5934,357,1209,0.7912,0.0476,0.1612,real,1.5,999,1.5,1.05,25.0,2.0
v2x_hotspot_hard,none,predict_tea,15,-116.66042548839037,60.4631406514534,0.09139353637184434,0.5021855954873201,149.1343874291946,149.63657302468195,0.9720000000000001,0.028000000000000008,0.15846666666666667,5934,358,1208,0.7912,0.047733333333333336,0.16106666666666666,real,1.5,999,1.5,1.05,25.0,2.2
v2x_hotspot_hard,none,follow_tea,15,-129.9976749524623,53.68337485248416,0.09086506557462921,0.4750044702148641,149.17641718126208,149.65142165147694,0.9652000000000001,0.03480000000000001,0.16206666666666666,5909,435,1156,0.7878666666666667,0.058,0.15413333333333334,real,1.5,999,1.5,1.05,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-240.42683048425866,146.1602814756192,0.1081781923194744,0.37734324521350165,84.33333333333333,84.71067657854682,0.9110666666666667,0.08893333333333334,0.16686666666666666,5886,911,703,0.7848,0.12146666666666667,0.09373333333333334,real,1.5,999,1.5,1.05,25.0,3.3
v2x_hotspot_hard,none,random,15,-427.9740781474835,225.7666596753011,0.18240045173010228,1.5417437627720967,144.86344572821824,146.40518949099038,0.8389333333333332,0.1610666666666667,0.49776168682579747,2498,2504,2498,0.3330666666666667,0.33386666666666664,0.3330666666666667,real,1.5,999,1.5,1.05,25.0,1.2
v2x_hotspot_hard,none,postmove_exact,15,-98.46614671282644,37.485035932971115,0.08170123726868016,0.47129501536704854,149.01731910282962,149.48861411819672,0.9786666666666669,0.021333333333333333,0.14063333333333333,6061,348,1091,0.8081333333333334,0.0464,0.14546666666666666,real,1.5,314,1.5,1.05,25.0,2.0
v2x_hotspot_hard,none,current_exact,15,-104.9800443889835,40.453611738937596,0.08193012078544176,0.4658541931299201,149.01731910282962,149.48317329595955,0.9754666666666669,0.024533333333333338,0.1402,6075,363,1062,0.81,0.0484,0.1416,real,1.5,314,1.5,1.05,25.0,2.0
v2x_hotspot_hard,none,predict_tea,15,-104.97960290254277,40.45321303555755,0.08192913060887434,0.4663902115594644,149.01731910282962,149.48370931438907,0.9754666666666669,0.024533333333333338,0.14016666666666666,6075,363,1062,0.81,0.0484,0.1416,real,1.5,314,1.5,1.05,25.0,2.2
v2x_hotspot_hard,none,follow_tea,15,-118.31944501056363,44.25839491799201,0.08084276353447188,0.42696113061812313,149.22033796932513,149.64729909994324,0.9685333333333334,0.03146666666666667,0.14616666666666667,6041,408,1051,0.8054666666666667,0.0544,0.14013333333333333,real,1.5,314,1.5,1.05,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-217.99298815343937,105.07134589797666,0.09710569587971521,0.33503830407701674,83.3996971650747,83.73473546915173,0.9194666666666665,0.08053333333333335,0.15043333333333334,6025,825,650,0.8033333333333333,0.11,0.08666666666666667,real,1.5,314,1.5,1.05,25.0,3.2
v2x_hotspot_hard,none,random,15,-376.38657714418406,124.71791895329514,0.16741007069119054,1.350848921974187,146.79790239724792,148.1487513192221,0.8610666666666665,0.1389333333333333,0.49502954638246344,2517,2476,2507,0.3356,0.33013333333333333,0.33426666666666666,real,1.5,314,1.5,1.05,25.0,1.2
v2x_hotspot_hard,none,postmove_exact,15,-172.42584649545486,82.06229389945379,0.12929252991660067,0.6441358968512714,149.15167947469425,149.79581537154553,0.9536000000000001,0.04640000000000001,0.23059999999999997,5343,479,1678,0.7124,0.06386666666666667,0.22373333333333334,real,1.5,555,1.5,1.05,25.0,2.3
v2x_hotspot_hard,none,current_exact,15,-180.31994065316707,82.88363178466095,0.12961577659659032,0.6355107406913045,149.15167947469425,149.78719021538555,0.9497333333333333,0.05026666666666668,0.2308333333333333,5344,514,1642,0.7125333333333334,0.06853333333333333,0.21893333333333334,real,1.5,555,1.5,1.05,25.0,2.3
v2x_hotspot_hard,none,predict_tea,15,-180.31645696700974,82.87971077655402,0.12960876160762996,0.6357488239198564,149.15167947469425,149.7874282986141,0.9497333333333333,0.05026666666666668,0.23079999999999998,5344,515,1641,0.7125333333333334,0.06866666666666667,0.2188,real,1.5,555,1.5,1.05,25.0,2.5
v2x_hotspot_hard,none,follow_tea,15,-196.20946411075977,80.03882858285745,0.12941883391144493,0.6127790655689397,149.05435915147154,149.66713821704045,0.9417333333333334,0.05826666666666669,0.23336666666666658,5324,593,1583,0.7098666666666666,0.07906666666666666,0.21106666666666668,real,1.5,555,1.5,1.05,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-412.15968201050845,222.85015412709515,0.15871757671232883,0.4046280702010797,84.93764180657215,85.34226987677322,0.8378666666666665,0.16213333333333332,0.2436333333333333,5296,1450,754,0.7061333333333333,0.19333333333333333,0.10053333333333334,real,1.5,555,1.5,1.05,25.0,3.9
v2x_hotspot_hard,none,random,15,-625.9289387876356,277.3764742090651,0.2735207466945643,2.3784017969623554,145.30725260657158,147.68565440353396,0.7627999999999999,0.23719999999999997,0.50187984642543,2454,2489,2557,0.3272,0.33186666666666664,0.3409333333333333,real,1.5,555,1.5,1.05,25.0,1.2
v2x_hotspot_hard,none,postmove_exact,15,-131.57887322135767,84.20161367239895,0.09987266298896903,0.5197810406962374,149.23896956136892,149.75875060206513,0.9666666666666667,0.03333333333333333,0.16849999999999998,5858,410,1232,0.7810666666666667,0.05466666666666667,0.16426666666666667,real,1.5,888,1.5,1.05,25.0,2.1
v2x_hotspot_hard,none,current_exact,15,-137.8417925006567,88.7784064997598,0.10013351243393344,0.5113932755307076,149.23896956136892,149.7503628368996,0.9636,0.036399999999999995,0.16873333333333332,5865,416,1219,0.782,0.055466666666666664,0.16253333333333334,real,1.5,888,1.5,1.05,25.0,2.0
v2x_hotspot_hard,none,predict_tea,15,-137.8417925006567,88.7784064997598,0.10013351243393344,0.5113932755307076,149.23896956136892,149.7503628368996,0.9636,0.036399999999999995,0.16873333333333332,5865,416,1219,0.782,0.055466666666666664,0.16253333333333334,real,1.5,888,1.5,1.05,25.0,2.2
v2x_hotspot_hard,none,follow_tea,15,-150.00540174439777,89.95150606268412,0.09910507487462444,0.48137129763741787,148.0472717732177,148.52864307085514,0.9572,0.0428,0.17316666666666664,5833,472,1195,0.7777333333333334,0.06293333333333333,0.15933333333333333,real,1.5,888,1.5,1.05,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-289.7368807731522,221.21522714218003,0.11800545567681502,0.3415293474474405,83.0,83.34152934744745,0.8888,0.1112,0.18070000000000003,5821,1037,642,0.7761333333333333,0.13826666666666668,0.0856,real,1.5,888,1.5,1.05,25.0,3.5
v2x_hotspot_hard,none,random,15,-471.7279123264679,298.9097068895417,0.21527968445067253,1.8278431944511082,145.71952448353275,147.54736767798386,0.8253333333333335,0.17466666666666666,0.5004725903427157,2502,2535,2463,0.3336,0.338,0.3284,real,1.5,888,1.5,1.05,25.0,1.2
v2x_hotspot_hard,none,postmove_exact,15,-130.61172404463508,58.098960754554106,0.08418099400241616,0.426428059126502,148.78584237514335,149.2122704342699,0.9632,0.03680000000000001,0.12793333333333334,6211,453,836,0.8281333333333334,0.0604,0.11146666666666667,real,2.0,73,2.0,1.4,25.0,2.2
v2x_hotspot_hard,none,current_exact,15,-136.57469239149546,58.86775425838073,0.08437543461727787,0.4172417867553055,148.78584237514335,149.20308416189872,0.9602666666666667,0.03973333333333335,0.12893333333333332,6214,449,837,0.8285333333333333,0.059866666666666665,0.1116,real,2.0,73,2.0,1.4,25.0,1.9
v2x_hotspot_hard,none,predict_tea,15,-136.57469239149546,58.86775425838073,0.08437543461727787,0.4172417867553055,148.78584237514335,149.20308416189872,0.9602666666666667,0.03973333333333335,0.12893333333333332,6214,449,837,0.8285333333333333,0.059866666666666665,0.1116,real,2.0,73,2.0,1.4,25.0,2.2
v2x_hotspot_hard,none,follow_tea,15,-150.44015050870718,65.0630433999821,0.08282538001378976,0.3780140058337133,148.56325767895615,148.94127168478983,0.9529333333333333,0.04706666666666668,0.13546666666666668,6167,518,815,0.8222666666666667,0.06906666666666667,0.10866666666666666,real,2.0,73,2.0,1.4,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-237.70078484496815,136.01030342115325,0.09622814559971248,0.28378711778524096,82.25,82.53378711778524,0.9093333333333332,0.09066666666666667,0.14026666666666668,6176,865,459,0.8234666666666667,0.11533333333333333,0.0612,real,2.0,73,2.0,1.4,25.0,3.1
v2x_hotspot_hard,none,random,15,-369.69951222023,165.00632664215007,0.15638292783239854,1.2744007899006644,145.80608225040757,147.08048304030817,0.8615999999999998,0.13839999999999997,0.49778985113208046,2533,2506,2461,0.33773333333333333,0.33413333333333334,0.32813333333333333,real,2.0,73,2.0,1.4,25.0,1.2
v2x_hotspot_hard,none,postmove_exact,15,-169.3988747933359,69.75651505689405,0.11419448194922416,0.5722959971247222,149.11070885677938,149.6830048539041,0.9513333333333333,0.04866666666666668,0.18336666666666662,5743,539,1218,0.7657333333333334,0.07186666666666666,0.1624,real,2.0,1,2.0,1.4,25.0,2.2
v2x_hotspot_hard,none,current_exact,15,-177.80067054455176,70.87457640053596,0.11446661444909888,0.5629243432433292,149.11070885677938,149.67363320002275,0.9472,0.05280000000000002,0.18389999999999998,5743,562,1195,0.7657333333333334,0.07493333333333334,0.15933333333333333,real,2.0,1,2.0,1.4,25.0,2.2
v2x_hotspot_hard,none,predict_tea,15,-177.80067054455176,70.87457640053596,0.11446661444909888,0.5629243432433292,149.11070885677938,149.67363320002275,0.9472,0.05280000000000002,0.18389999999999998,5743,562,1195,0.7657333333333334,0.07493333333333334,0.15933333333333333,real,2.0,1,2.0,1.4,25.0,2.3
v2x_hotspot_hard,none,follow_tea,15,-199.18186571087423,72.1228109680342,0.11408619752927295,0.5166972634999252,148.87097219887715,149.38766946237703,0.9363999999999998,0.06360000000000003,0.18866666666666665,5719,635,1146,0.7625333333333333,0.08466666666666667,0.1528,real,2.0,1,2.0,1.4,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-371.24421878112923,210.16873450583475,0.13920686483038602,0.32453032602888826,82.75,83.07453032602889,0.853333333333333,0.14666666666666664,0.19980000000000003,5732,1275,493,0.7642666666666666,0.17,0.06573333333333334,real,2.0,1,2.0,1.4,25.0,3.7
v2x_hotspot_hard,none,random,15,-534.5039865677005,219.90619074999682,0.22453649768650039,1.8675291088542585,145.82318146898197,147.69071057783626,0.7962666666666666,0.20373333333333338,0.49533999825505437,2471,2478,2551,0.3294666666666667,0.3304,0.34013333333333334,real,2.0,1,2.0,1.4,25.0,1.3
v2x_hotspot_hard,none,postmove_exact,15,-154.6764513693384,50.23019573780659,0.11194859814538757,0.5940744765146155,149.09411515659758,149.68818963311216,0.9581333333333332,0.041866666666666656,0.17546666666666663,5758,526,1216,0.7677333333333334,0.07013333333333334,0.16213333333333332,real,2.0,7,2.0,1.4,25.0,2.2
v2x_hotspot_hard,none,current_exact,15,-166.31768288741983,56.24390550750833,0.11230063565191939,0.5795354580031156,149.09411515659758,149.6736506146007,0.9524,0.047599999999999996,0.17613333333333334,5760,568,1172,0.768,0.07573333333333333,0.15626666666666666,real,2.0,7,2.0,1.4,25.0,2.1
v2x_hotspot_hard,none,predict_tea,15,-166.31768288741983,56.24390550750833,0.11230063565191939,0.5795354580031156,149.09411515659758,149.6736506146007,0.9524,0.047599999999999996,0.17613333333333334,5760,568,1172,0.768,0.07573333333333333,0.15626666666666666,real,2.0,7,2.0,1.4,25.0,2.3
v2x_hotspot_hard,none,follow_tea,15,-176.70189000258108,56.42442773272072,0.11125061956532513,0.5539675974217252,148.87850126843028,149.43246886585194,0.9469333333333333,0.05306666666666667,0.17976666666666663,5736,596,1168,0.7648,0.07946666666666667,0.15573333333333333,real,2.0,7,2.0,1.4,25.0,2.2
v2x_hotspot_hard,none,pmeo_e,15,-328.41761109987493,139.74956378818933,0.13442386400289966,0.3901243175843904,83.66666666666667,84.05679098425107,0.8736,0.12639999999999998,0.18853333333333336,5766,1169,565,0.7688,0.15586666666666665,0.07533333333333334,real,2.0,7,2.0,1.4,25.0,3.7
v2x_hotspot_hard,none,random,15,-520.6682730325717,174.44151309931325,0.22198485775695628,1.7718557672009232,145.6532524404009,147.42510820760188,0.8025333333333332,0.19746666666666668,0.5033829501045058,2448,2514,2538,0.3264,0.3352,0.3384,real,2.0,7,2.0,1.4,25.0,1.4
v2x_hotspot_hard,none,postmove_exact,15,-186.4039226222026,62.35215116301572,0.12580449238921013,0.6118841691959578,149.07154677344582,149.6834309426418,0.9457333333333332,0.05426666666666668,0.20189999999999994,5578,584,1338,0.7437333333333334,0.07786666666666667,0.1784,real,2.0,42,2.0,1.4,25.0,2.5
v2x_hotspot_hard,none,current_exact,15,-195.37831414110576,67.53577789043935,0.12615573297408658,0.5995964338449818,149.07154677344582,149.67114320729078,0.9413333333333334,0.05866666666666667,0.20193333333333333,5586,626,1288,0.7448,0.08346666666666666,0.17173333333333332,real,2.0,42,2.0,1.4,25.0,2.5
v2x_hotspot_hard,none,predict_tea,15,-195.38108107430884,67.53612941503266,0.12616106588624026,0.6006012051079779,149.07154677344582,149.67214797855377,0.9413333333333334,0.05866666666666667,0.20186666666666667,5586,626,1288,0.7448,0.08346666666666666,0.17173333333333332,real,2.0,42,2.0,1.4,25.0,2.4
v2x_hotspot_hard,none,follow_tea,15,-204.81626793210552,60.27152948292385,0.12420582098580776,0.5719614609280161,149.2282795977555,149.8002410586835,0.9361333333333334,0.06386666666666667,0.20583333333333334,5561,642,1297,0.7414666666666667,0.0856,0.17293333333333333,real,2.0,42,2.0,1.4,25.0,2.3
v2x_hotspot_hard,none,pmeo_e,15,-387.1420743453681,164.96610807686648,0.1479615543673898,0.3629716167316229,83.25,83.61297161673161,0.8476,0.1524,0.21950000000000006,5550,1306,644,0.74,0.17413333333333333,0.08586666666666666,real,2.0,42,2.0,1.4,25.0,4.2
v2x_hotspot_hard,none,random,15,-582.0615195643616,196.22323167422928,0.2435682366728447,2.0870503949357273,144.68696188445713,146.77401227939288,0.7771999999999999,0.2228,0.4944514299539968,2494,2548,2458,0.33253333333333335,0.33973333333333333,0.3277333333333333,real,2.0,42,2.0,1.4,25.0,1.3
v2x_hotspot_hard,none,postmove_exact,15,-137.46985621842188,51.87372078496588,0.09355232019913914,0.4805363716238028,149.12309148356601,149.60362785518979,0.9621333333333334,0.03786666666666667,0.14833333333333334,6047,439,1014,0.8062666666666667,0.05853333333333333,0.1352,real,2.0,2024,2.0,1.4,25.0,2.4
v2x_hotspot_hard,none,current_exact,15,-143.98745862643247,56.28382768599612,0.09378941364416672,0.47109322659189384,149.12309148356601,149.59418471015792,0.9589333333333333,0.041066666666666675,0.14893333333333333,6045,471,984,0.806,0.0628,0.1312,real,2.0,2024,2.0,1.4,25.0,2.3
v2x_hotspot_hard,none,predict_tea,15,-143.98633788931934,56.28355339866208,0.09378709571144647,0.47147551906172686,149.12309148356601,149.59456700262774,0.9589333333333333,0.041066666666666675,0.14889999999999998,6045,471,984,0.806,0.0628,0.1312,real,2.0,2024,2.0,1.4,25.0,2.3
v2x_hotspot_hard,none,follow_tea,15,-155.12959121290834,51.51971986378468,0.09315130023304453,0.4446125961477659,149.094798367713,149.5394109638608,0.9532,0.046800000000000015,0.1527333333333333,6023,499,978,0.8030666666666667,0.06653333333333333,0.1304,real,2.0,2024,2.0,1.4,25.0,2.3
v2x_hotspot_hard,none,pmeo_e,15,-290.39982163868376,158.3602461524123,0.11149217791156296,0.28732682902366213,82.25,82.53732682902367,0.8867999999999999,0.1132,0.16153333333333333,6015,1023,462,0.802,0.1364,0.0616,real,2.0,2024,2.0,1.4,25.0,3.4
v2x_hotspot_hard,none,random,15,-426.23331044430716,174.44822054689885,0.17563346738110866,1.4996827553757364,145.332751448819,146.83243420419473,0.8381333333333333,0.16186666666666666,0.49889037542627773,2476,2437,2587,0.33013333333333333,0.32493333333333335,0.3449333333333333,real,2.0,2024,2.0,1.4,25.0,1.3
v2x_hotspot_hard,none,postmove_exact,15,-184.84592531390794,69.29093805520596,0.1231745776382054,0.6004670807543788,149.31923120063163,149.91969828138602,0.9458666666666667,0.05413333333333335,0.1991,5593,573,1334,0.7457333333333334,0.0764,0.17786666666666667,real,2.0,12345,2.0,1.4,25.0,2.3
v2x_hotspot_hard,none,current_exact,15,-193.78313865293998,73.72926955245762,0.12345209041788222,0.5850365726902039,149.31923120063163,149.9042677733218,0.9414666666666667,0.05853333333333333,0.1998666666666666,5592,601,1307,0.7456,0.08013333333333333,0.17426666666666665,real,2.0,12345,2.0,1.4,25.0,2.3
v2x_hotspot_hard,none,predict_tea,15,-193.78313865293998,73.72926955245762,0.12345209041788222,0.5850365726902039,149.31923120063163,149.9042677733218,0.9414666666666667,0.05853333333333333,0.1998666666666666,5592,600,1308,0.7456,0.08,0.1744,real,2.0,12345,2.0,1.4,25.0,2.2
v2x_hotspot_hard,none,follow_tea,15,-206.2987812278425,72.7436679383934,0.12240076414442563,0.5539695985390488,149.0966886244246,149.65065822296359,0.9349333333333334,0.06506666666666668,0.2042333333333333,5565,674,1261,0.742,0.08986666666666666,0.16813333333333333,real,2.0,12345,2.0,1.4,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-356.88626042799666,175.37905778594512,0.14232783670609256,0.3848283883263052,83.50525902784439,83.89008741617069,0.8613333333333332,0.13866666666666663,0.21470000000000003,5563,1213,724,0.7417333333333334,0.16173333333333334,0.09653333333333333,real,2.0,12345,2.0,1.4,25.0,3.8
v2x_hotspot_hard,none,random,15,-568.6433506095275,225.33293347781225,0.24808195219004633,2.0993650836943494,145.2577133946825,147.35707847837688,0.7850666666666666,0.21493333333333334,0.4936985982734972,2524,2503,2473,0.33653333333333335,0.3337333333333333,0.3297333333333333,real,2.0,12345,2.0,1.4,25.0,1.2
v2x_hotspot_hard,none,postmove_exact,15,-150.94949168291194,74.28955505858175,0.10608715157995217,0.5522258789828051,149.17359971704198,149.72582559602478,0.9585333333333333,0.04146666666666667,0.1704,5840,455,1205,0.7786666666666666,0.06066666666666667,0.16066666666666668,real,2.0,999,2.0,1.4,25.0,2.1
v2x_hotspot_hard,none,current_exact,15,-160.42258664032656,78.5563435714121,0.10636966235533768,0.5372882428682005,149.17359971704198,149.7108879599102,0.9538666666666666,0.046133333333333346,0.1709,5848,478,1174,0.7797333333333333,0.06373333333333334,0.15653333333333333,real,2.0,999,2.0,1.4,25.0,2.1
v2x_hotspot_hard,none,predict_tea,15,-160.42164753575818,78.55657826049065,0.10636775505314058,0.5374337081702347,149.17359971704198,149.71103342521226,0.9538666666666666,0.046133333333333346,0.17086666666666664,5848,479,1173,0.7797333333333333,0.06386666666666667,0.1564,real,2.0,999,2.0,1.4,25.0,2.1
v2x_hotspot_hard,none,follow_tea,15,-182.79484328460774,70.09377993694885,0.10689289682922215,0.4948394235710661,148.98910927639565,149.48394869996676,0.9428,0.05720000000000002,0.1754666666666667,5818,585,1097,0.7757333333333334,0.078,0.14626666666666666,real,2.0,999,2.0,1.4,25.0,2.2
v2x_hotspot_hard,none,pmeo_e,15,-344.18474174050993,193.54108168632214,0.127809836795634,0.2982334269283921,82.5,82.79823342692839,0.8639999999999998,0.13600000000000004,0.18960000000000002,5799,1196,505,0.7732,0.15946666666666667,0.06733333333333333,real,2.0,999,2.0,1.4,25.0,3.6
v2x_hotspot_hard,none,random,15,-491.72790660024623,239.58352940979623,0.2042768398819683,1.6980875310687054,144.8634457282183,146.56153325928696,0.8125333333333332,0.18746666666666664,0.49776168682579747,2498,2504,2498,0.3330666666666667,0.33386666666666664,0.3330666666666667,real,2.0,999,2.0,1.4,25.0,1.3
v2x_hotspot_hard,none,postmove_exact,15,-148.35528773866108,62.69908538081921,0.10150610054600065,0.5332837771312005,148.82242421280984,149.355707989941,0.9586666666666667,0.04133333333333334,0.15823333333333336,5912,517,1071,0.7882666666666667,0.06893333333333333,0.1428,real,2.0,314,2.0,1.4,25.0,2.1
v2x_hotspot_hard,none,current_exact,15,-157.30861155603728,66.08081535041457,0.10181544645852343,0.519792388278806,148.82242421280984,149.3422166010886,0.9542666666666666,0.04573333333333334,0.15853333333333333,5922,539,1039,0.7896,0.07186666666666666,0.13853333333333334,real,2.0,314,2.0,1.4,25.0,2.1
v2x_hotspot_hard,none,predict_tea,15,-157.30775472659718,66.08040276017971,0.10181365357565329,0.5201885082286852,148.82242421280984,149.3426127210385,0.9542666666666666,0.04573333333333334,0.15846666666666667,5922,540,1038,0.7896,0.072,0.1384,real,2.0,314,2.0,1.4,25.0,2.3
v2x_hotspot_hard,none,follow_tea,15,-174.72818369647638,68.96032141184479,0.10032999857041432,0.4652600112968795,149.16658410139465,149.63184411269154,0.9452,0.05480000000000001,0.1661,5882,601,1017,0.7842666666666667,0.08013333333333333,0.1356,real,2.0,314,2.0,1.4,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-302.9550338684133,147.74342006015266,0.11784944651323968,0.30310611793435605,82.66666666666667,82.96977278460103,0.8821333333333332,0.11786666666666665,0.17629999999999998,5900,1065,535,0.7866666666666666,0.142,0.07133333333333333,real,2.0,314,2.0,1.4,25.0,3.5
v2x_hotspot_hard,none,random,15,-454.4083651286058,184.05930280480442,0.19859824532204498,1.6278556119193373,146.79790239724792,148.42575800916725,0.8298666666666666,0.17013333333333333,0.49502954638246344,2517,2476,2507,0.3356,0.33013333333333333,0.33426666666666666,real,2.0,314,2.0,1.4,25.0,1.3
v2x_hotspot_hard,none,postmove_exact,15,-216.6675903734077,89.77460652440395,0.14014887594228267,0.6425076745611413,147.9556830147699,148.59819068933103,0.9341333333333335,0.06586666666666667,0.23346666666666666,5339,637,1524,0.7118666666666666,0.08493333333333333,0.2032,real,2.0,555,2.0,1.4,25.0,2.5
v2x_hotspot_hard,none,current_exact,15,-225.6508003340347,93.93174552379676,0.1405178299540749,0.6298372218688492,147.9556830147699,148.58552023663879,0.9297333333333333,0.07026666666666667,0.23429999999999998,5342,661,1497,0.7122666666666667,0.08813333333333333,0.1996,real,2.0,555,2.0,1.4,25.0,2.3
v2x_hotspot_hard,none,predict_tea,15,-225.65080601159525,93.93174408568983,0.14051773948576182,0.630346339039734,147.9556830147699,148.5860293538097,0.9297333333333333,0.07026666666666667,0.23426666666666662,5342,661,1497,0.7122666666666667,0.08813333333333333,0.1996,real,2.0,555,2.0,1.4,25.0,2.2
v2x_hotspot_hard,none,follow_tea,15,-252.5744776216503,90.80785746678806,0.14089387914734525,0.5861902279640215,148.68919025181233,149.27538047977637,0.9163999999999999,0.08360000000000002,0.2394,5302,788,1410,0.7069333333333333,0.10506666666666667,0.188,real,2.0,555,2.0,1.4,25.0,2.1
v2x_hotspot_hard,none,pmeo_e,15,-489.5413769370601,244.67708321086,0.17034632661233132,0.3160765152021764,83.36605979374363,83.6821363089458,0.8019999999999998,0.19799999999999998,0.2567,5291,1668,541,0.7054666666666667,0.2224,0.07213333333333333,real,2.0,555,2.0,1.4,25.0,4.2
v2x_hotspot_hard,none,random,15,-668.9198993465417,281.75255528848913,0.2890812330260168,2.485575728761032,145.30725260657158,147.7928283353326,0.7452000000000001,0.25479999999999997,0.50187984642543,2454,2489,2557,0.3272,0.33186666666666664,0.3409333333333333,real,2.0,555,2.0,1.4,25.0,1.3
v2x_hotspot_hard,none,postmove_exact,15,-170.44176468057054,107.41416841850757,0.11103731767222466,0.5278697462773566,148.70318869830461,149.23105844458198,0.95,0.05000000000000001,0.17583333333333337,5838,509,1153,0.7784,0.06786666666666667,0.15373333333333333,real,2.0,888,2.0,1.4,25.0,2.3
v2x_hotspot_hard,none,current_exact,15,-178.29288151477763,112.30837612720326,0.11127441537191855,0.5202162565452884,148.70318869830461,149.22340495484994,0.9461333333333334,0.05386666666666667,0.1764666666666667,5840,529,1131,0.7786666666666666,0.07053333333333334,0.1508,real,2.0,888,2.0,1.4,25.0,2.0
